0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.84,0.82,0.7,0.52,0.46,0.22,0.08,-0.02,-0.06,-0.42,-0.6,0.3,-0.7,-0.78,0.84,-0.8,-0.76,0.96,-0.7,-0.54,0.64,-0.52,-0.24,0.16,-0.1,0.18,0.0,-0.08038126679795177,1.3777692007221232,2.192374597758042,2.5361479225884973,1.4067478101025477
1.0,1.0,1.0,0.6,0.56,0.4,-0.26,-0.1,0.04,-0.7,-0.62,0.84,-0.28,-0.38,0.7,-0.08,0.0,-0.08,-0.06,-0.06,0.28,-0.36,-0.38,0.9,-0.14,-0.46,0.08,0.48,-0.2,-0.12,1.2885915108269024,0.9937662039375339,3.818424897608107,3.213141000322833,3.349173763201326
1.0,1.0,1.0,0.86,0.8,0.74,0.22,0.42,0.16,-0.1,-0.12,0.02,-0.3,-0.3,0.48,-0.08,-0.1,0.94,0.02,0.02,0.96,0.34,0.36,0.54,0.28,0.1,0.1,-0.26,-0.28,0.18,0.21566446636970127,1.1633501071007697,1.6582803109592557,1.608605323066628,3.110396474160247
1.0,1.0,1.0,0.5,0.54,0.32,-0.22,-0.28,0.26,-0.38,-0.38,1.0,-0.06,-0.24,0.22,-0.28,-0.02,0.06,-0.82,-0.82,1.0,-0.48,-0.46,0.3,0.42,0.52,0.38,0.84,0.84,1.0,0.6836995680331921,-0.004328047922619538,3.679462258342805,3.6320463819413216,4.718982418120661
1.0,1.0,1.0,0.88,0.64,0.6,0.64,-0.2,-0.24,0.02,-0.76,-0.06,-0.08,-0.66,0.22,-0.22,0.06,0.32,-0.12,0.1,-0.62,-0.08,0.08,-1.0,0.18,-0.04,-0.26,0.42,0.26,0.2,1.3785776364546685,1.0835081668285615,1.3075690642130708,4.025153625938135,2.510484890157883
1.0,1.0,1.0,0.66,0.92,0.62,0.02,0.7,0.12,-0.66,0.24,-0.34,-0.72,-0.02,0.14,-0.34,-0.4,0.54,0.0,-0.36,0.04,0.12,-0.28,-0.44,-0.08,0.06,-0.98,-0.16,0.22,-0.78,1.1348072410690928,1.449711807734006,3.3101200743929167,1.23132494341974,2.2145915981895974
1.0,1.0,1.0,0.66,0.8,0.62,-0.08,0.7,-0.1,-0.74,0.08,-0.18,-0.52,-0.16,0.48,-0.16,-0.22,0.14,0.0,0.02,-0.74,-0.26,0.26,-1.0,-0.28,0.32,-0.52,0.08,0.16,0.16,0.4385313583480207,0.9455493626977056,3.6832786439119065,1.3160900640448447,2.8304182027071443
1.0,1.0,1.0,0.66,0.62,0.4,0.14,-0.3,-0.04,-0.42,-0.78,0.48,-0.4,-0.26,0.82,-0.16,0.04,-0.2,0.12,-0.32,-0.52,-0.34,-0.42,0.44,-0.66,-0.1,0.2,-0.9,0.68,-0.74,0.6904056356337378,1.1110982907042544,2.4190145087072104,3.80098798120647,3.3212494894425926
1.0,1.0,1.0,0.6,0.86,0.46,-0.16,0.26,0.1,-0.52,-0.32,0.48,-0.38,-0.38,0.84,-0.08,-0.04,0.08,-0.42,0.3,-0.32,-0.62,-0.18,0.32,-0.36,-0.78,0.46,0.16,-1.0,-0.16,1.3735293628470477,2.5882099941984786,3.368457014513264,2.227773349559873,3.612965560600283
1.0,1.0,1.0,0.48,0.46,0.18,-0.04,-0.24,0.08,-0.74,-0.76,0.86,-0.64,-0.52,0.76,-0.32,-0.04,0.04,0.24,0.44,0.6,0.2,0.2,0.88,0.14,0.04,0.26,0.12,0.08,0.04,0.6290600407329079,0.8923405269433796,4.106423060793938,4.406424858990092,2.1155363795091002
1.0,1.0,1.0,0.78,0.48,0.42,0.5,-0.12,-0.18,0.04,-0.62,-0.06,-0.28,-0.56,0.48,-0.32,-0.24,0.48,0.06,0.06,-0.32,0.4,-0.36,-0.92,0.4,-0.48,-0.48,-0.04,-0.22,0.06,-0.0051152607285727125,0.595999339262785,1.4977030775402616,3.447970548293793,2.8540276665378657
1.0,1.0,1.0,0.6,0.2,0.16,-0.22,-0.24,0.06,-0.36,-0.46,0.78,-0.26,-0.14,0.24,-0.1,-0.04,-0.34,-0.16,-0.3,0.3,-0.76,0.22,-0.26,-0.88,0.82,-0.78,-0.26,0.62,-0.2,-0.17095916669011113,1.9263738390238192,2.8904040602859467,4.496592788276082,3.9695717242020545
1.0,1.0,1.0,0.78,0.84,0.66,0.22,0.14,0.12,-0.36,-0.28,0.24,-0.8,-0.76,0.8,-0.78,-0.76,0.94,-0.46,-0.32,0.34,-0.1,-0.02,-0.04,0.44,0.28,0.56,0.58,0.56,0.98,0.27036209103735864,0.9597803069661253,3.2142137445796206,3.13849568554774,1.4327510235634364
1.0,1.0,1.0,0.64,0.8,0.64,0.06,0.58,0.04,-0.44,0.08,-0.2,-0.26,-0.14,0.28,-0.02,-0.02,0.52,0.12,0.26,0.14,-0.42,0.54,-0.68,-0.82,0.7,-0.88,-0.84,0.64,-0.52,0.7370336339286654,0.11235814887233819,2.591685909461892,0.8013597420597143,3.5838899717083557
1.0,1.0,1.0,0.52,0.78,0.42,-0.5,-0.02,-0.04,-0.52,-0.36,0.8,-0.12,-0.32,0.52,0.0,0.02,-0.42,-0.34,0.02,0.0,-0.08,-0.46,0.38,0.4,-0.86,-0.46,1.0,-0.78,-0.78,0.3844367287433047,2.029667673538199,4.1968096151369165,2.672682535275016,3.622283928344315
1.0,1.0,1.0,0.86,0.64,0.5,0.26,-0.28,-0.14,-0.12,-0.82,0.14,-0.38,-0.48,0.7,-0.44,-0.08,0.04,-0.24,0.14,-0.62,0.2,-0.04,-0.48,0.1,-0.08,-0.1,-0.36,0.2,-0.24,0.8051074759090746,2.5237907822755727,2.0995264036850183,3.8443051266189547,2.742880845469504
1.0,1.0,1.0,0.9,0.88,0.78,0.82,0.66,0.56,0.4,0.14,-0.02,0.1,-0.36,-0.18,-0.02,-0.44,0.02,-0.24,-0.36,0.68,-0.38,-0.44,0.74,-0.26,-0.2,0.58,0.04,0.14,-0.02,0.35691037662754554,1.0464526703655113,1.2419468843082058,1.9459878258051782,1.8029303269282215
1.0,1.0,1.0,0.62,0.92,0.58,0.18,0.32,0.22,-0.42,0.04,-0.02,-0.92,-0.5,0.5,-0.64,-0.8,0.64,-0.14,-0.72,0.14,0.38,-0.62,-0.56,0.68,-0.46,-0.66,0.36,-0.04,0.0,-1.2228846310720614,0.6114320685166573,3.6573140467015604,2.287609809874948,1.3636077144133483
1.0,1.0,1.0,0.62,0.72,0.54,0.34,-0.04,0.1,-0.46,-0.6,0.34,-0.68,-0.74,0.9,-0.7,-0.68,0.98,-0.6,-0.14,0.26,0.04,0.14,-0.02,0.28,0.34,0.38,0.32,0.3,0.98,1.6838764868062848,0.23775629837496737,3.0133687447199966,3.357964358786902,1.4937669325707223
1.0,1.0,1.0,0.4,0.52,0.24,-0.38,-0.44,0.18,-0.74,-0.74,1.0,-0.22,-0.24,0.1,0.1,0.2,0.3,0.08,0.08,1.0,-0.22,0.0,0.34,0.04,0.22,0.18,0.44,0.42,0.94,-0.42282917358269034,1.3385829693230167,4.436015611607809,4.711456687808407,2.754035628728592
1.0,1.0,1.0,0.8,0.66,0.5,0.1,-0.06,0.04,-0.36,-0.58,0.34,-0.42,-0.44,0.98,-0.44,-0.3,0.54,-0.1,-0.1,0.04,0.0,-0.22,0.3,-0.44,-0.46,0.94,-0.48,-0.28,0.52,-0.6389151155077106,0.09276231007802593,2.812525358676608,3.0355385422625214,2.8460319924750634
1.0,1.0,1.0,0.78,0.6,0.46,-0.06,-0.24,0.22,-0.78,-0.78,0.72,-0.7,-0.56,0.86,-0.22,0.0,0.1,0.06,0.52,0.14,0.38,0.38,0.84,-0.12,0.0,0.6,-0.02,0.06,-0.08,0.8572828044489683,0.6128121881931119,3.614786318547069,4.138620396856496,2.2197306958741563
1.0,1.0,1.0,0.48,0.66,0.34,-0.06,-0.02,0.0,-0.36,-0.46,0.62,-0.38,-0.42,0.92,-0.04,-0.04,0.28,-0.22,-0.16,0.1,-0.42,-0.54,0.8,-0.82,-0.62,0.8,-0.58,-0.1,0.16,1.0243752813675997,1.3581529370817744,2.7712244894431066,3.144580685027381,3.5976185579254802
1.0,1.0,1.0,0.58,0.62,0.4,-0.4,-0.06,0.06,-0.74,-0.6,0.74,-0.4,-0.5,0.78,-0.12,-0.22,-0.1,0.02,0.08,0.38,-0.36,-0.38,0.82,-0.14,-0.56,0.26,0.6,-0.24,-0.24,0.9624190776977095,3.250389290157383,3.898956723082823,3.2973664684791926,3.1474794088064075
