0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.004,0.028,-0.036,-0.068,-0.072,0.056,0.008,0.048,0.012,-0.076,-0.084,-0.1,-0.016,0.0,4.967002481788176,5.911198120703966,6.2904492364019315,5.6015002811358094,3.3835062540103022,3.745893162337484,5.960720234790808,6.113344984030447,5.616044736669287,7.085805588209667,4.569586930839968
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.016,0.116,0.012,0.0,-0.028,-0.024,0.012,-0.024,0.052,-0.016,0.04,0.004,-0.048,-0.036,5.126661278031956,4.2100683346535055,5.90029509180723,4.9046254492445405,4.7416211025768344,6.844579728604685,5.295040968954186,4.112647703786976,4.982419934235869,6.111451102986958,5.84741690582406
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.004,0.04,-0.032,-0.012,0.084,0.024,0.02,-0.04,-0.064,-0.108,-0.02,0.032,0.0,0.02,3.792663914615586,6.039428245774659,3.9620186345451045,4.71287981268216,6.457628328760381,4.847158644893079,4.476241990819024,5.87409174211807,5.757771241452198,4.5768476089231465,5.436583239449654
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064,0.028,-0.084,0.004,-0.044,0.16,-0.04,0.072,0.024,-0.012,0.076,-0.028,-0.036,0.024,-0.088,5.509244730366965,4.584099321975594,4.206936040849378,5.844467855352408,6.726039139771349,6.953705454047477,3.082446335368508,7.793097615048609,6.4790880584478785,4.290742312754732,3.8221893016789457
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.036,0.032,-0.032,0.012,0.036,0.024,0.036,0.04,-0.008,0.036,-0.044,-0.056,-0.04,-0.092,5.542040376247108,2.1215684461241064,3.5108013393127457,5.054990248029662,5.617373653318316,4.608751706361786,4.751491284859337,5.3612485506173,4.612629032325478,4.170186627510252,4.675479411961875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,0.0,0.036,-0.04,0.044,0.0,-0.02,0.004,0.008,-0.052,0.056,-0.012,-0.016,0.028,0.096,5.0587857498525555,6.2577093548092,4.81378125049075,6.628835202679823,6.017972546882289,5.759063544038211,5.969236230215653,3.8208359698647167,5.25490674666372,6.060005492993681,4.278049172093199
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,-0.088,-0.052,-0.008,0.044,-0.016,0.1,-0.028,-0.008,0.02,0.024,-0.028,-0.088,0.012,0.0,6.529090037181799,5.412155805563322,3.533866799409742,5.268194993884396,3.2380856715901856,5.285473842174751,2.739110196042708,5.610907655246194,4.9827151046277836,4.996186246435542,4.267890606159124
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.016,-0.008,0.056,0.076,0.02,0.004,0.036,-0.02,0.044,-0.076,-0.052,0.008,0.04,0.12,0.048,4.86101799424565,4.88880147653241,4.377510385581286,3.753998214364043,3.5554151721276535,4.974897947078872,5.273551968495711,4.441346382555059,6.094244942800079,5.734465534349402,5.146152429449085
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,0.02,0.052,-0.024,-0.024,-0.044,-0.028,-0.012,-0.012,0.024,0.04,-0.012,0.036,0.056,0.04,5.3058312715468166,4.934106812219662,3.579992929535497,4.9897599507982555,5.278326591218358,6.317247829034516,4.970946426427029,6.601796124331676,6.661851659363805,3.2749984567128916,6.308913408921034
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,-0.064,-0.02,-0.004,-0.008,-0.012,-0.008,0.044,0.008,-0.028,0.024,-0.008,0.012,0.032,-0.1,5.166828985962808,5.484313829119896,4.365414371256598,4.886137827273917,5.417101575371917,4.851091157350405,3.9362842934641438,5.6766637874860395,5.381443484507631,6.315301972450565,5.199761789321311
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064,0.012,-0.052,-0.056,-0.024,0.036,0.044,0.016,-0.008,-0.028,0.004,-0.072,0.056,0.004,0.028,4.326064567312104,4.351869787217046,6.576619265502767,5.131981787715421,4.714747223331994,3.9190938262734454,5.652750915672649,4.606944128744725,3.6493792757059436,4.2671033287242155,3.740650870740875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,0.04,0.084,-0.072,-0.012,-0.048,0.02,0.012,0.0,-0.028,0.0,-0.028,-0.064,0.004,0.008,4.3484311847277555,4.48868433775047,6.833331197188047,4.861942715094536,5.5451322552877995,4.91130709390648,6.968716121903171,3.7577465287132426,3.561905996605322,4.678668502963854,5.967649993565303
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.012,0.072,0.008,-0.036,-0.06,0.032,0.008,0.092,0.028,0.088,0.048,-0.036,-0.028,-0.088,4.92154971420052,4.121966427980079,4.525184741709213,5.954053536136875,6.838193084596034,4.574634524620124,4.042515245881937,5.858121133309588,3.3653176575315253,4.150240656960911,4.423858228444782
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,0.032,0.024,0.036,0.012,-0.004,0.028,-0.092,0.044,-0.012,-0.012,-0.016,0.032,0.0,-0.04,4.942622185712229,4.879191178345368,4.822227915948766,3.9322601818273095,6.034325373004501,3.654534293653743,3.7510095611544156,5.229985063735189,3.6160228890190202,4.71595294220577,5.137894794907412
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.088,-0.024,0.024,0.0,-0.008,-0.048,-0.024,0.08,0.008,0.064,-0.008,-0.024,-0.008,0.04,0.024,5.383322243657559,5.162564599458996,5.699975470292035,5.263882773272163,3.8671640553892153,5.164163115689434,5.115327786679711,4.8073582916517745,5.147284244357707,4.838240791976402,6.481061965709414
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,0.036,-0.112,0.02,-0.008,0.072,-0.02,-0.052,-0.112,-0.032,0.084,-0.024,-0.028,0.052,0.048,3.4817307042406265,4.597036761701607,4.252864302496901,5.04634858818636,6.233527274373757,3.2147156044793026,4.3555151094900895,4.888145585441633,3.855800393735774,4.957409343147663,5.655334582954577
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,-0.052,-0.064,-0.076,0.008,0.04,0.02,0.028,0.056,0.064,0.052,0.008,0.012,-0.004,-0.104,4.552676412874465,5.326164297405549,4.623420082807251,6.428389157486892,3.186048222530248,3.787796664170963,5.1414038773372335,4.449337021255123,5.298371779500024,5.599215171258185,4.403294600203006
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.0,-0.048,0.04,0.104,0.048,-0.04,0.024,0.04,0.008,-0.016,-0.016,0.024,0.0,0.016,6.311060135067098,5.377748049198304,3.8051554047135006,5.7430079714689155,5.661663106978974,5.251460770303259,5.134096860153183,5.75662631316495,4.032006107407894,2.930770628008568,4.906963939200258
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.004,0.088,-0.02,0.088,0.096,0.028,0.032,0.084,0.06,-0.016,0.028,-0.008,0.064,-0.02,4.293470328897397,2.6522186897535467,7.018900421013367,5.801972442330458,6.02672005086042,5.779108683039121,5.193437091214191,3.9755416986076915,5.2850603894373585,4.184966688155498,4.963184371936367
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,0.052,0.08,-0.04,-0.004,-0.028,-0.008,-0.04,0.028,-0.044,-0.056,0.032,0.044,0.06,-0.056,4.802474083049512,5.516732270084892,5.834376974156802,5.727966963896429,6.390564528145486,3.4941460435697658,5.246926746341441,4.471085628997764,3.1212959326776337,4.773782267482117,4.185264685292515
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068,-0.024,0.036,0.02,-0.016,-0.06,-0.08,-0.076,-0.024,0.028,0.0,-0.024,0.012,0.032,-0.06,4.507819706136951,5.750538391264201,5.067982706358361,6.618494034227069,2.9171411048893017,6.700065067324256,3.827345378957663,4.513044785919096,6.095783051580207,5.58903436709862,5.091030521137487
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.024,0.06,0.0,-0.004,0.032,0.028,-0.016,-0.1,-0.04,0.004,-0.032,0.02,0.088,-0.02,5.24063588255291,5.398551306918963,5.483643309823279,5.466156435585736,4.370688943428089,4.067811636261617,2.7260519924567514,4.052210710053191,4.644987773029181,6.496985214743673,4.682410036904748
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,0.0,-0.056,-0.06,-0.028,0.012,-0.012,-0.004,0.124,0.02,0.012,-0.024,-0.008,-0.064,0.056,4.271152617712811,5.031524885032587,5.513237208022848,4.706871385195431,6.195297106169948,4.122209070493043,3.792468996376381,4.794747722135465,5.269078566062863,4.503846341808909,3.4591492553119183
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.028,-0.06,-0.092,0.012,-0.048,0.032,0.052,-0.036,0.0,0.032,0.048,-0.016,0.004,-0.052,4.41307563431785,4.672147527799639,6.080622413153684,5.049839208879652,3.983599483098468,5.58823396881131,4.780526402381553,3.942217980865068,5.473439513777149,4.635636240892801,3.6528685596453045
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1,-0.024,-0.036,-0.04,-0.052,0.0,0.02,0.012,0.016,0.068,0.024,0.004,0.008,-0.012,0.008,3.9072319896067587,4.402796673562799,6.21650279527614,4.291567050184107,5.888808546149519,3.5789669145754006,4.427742655725864,5.272913433695836,5.899062947321885,4.792226158459156,2.587766429824345
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,-0.04,-0.096,0.032,0.04,-0.04,0.008,0.032,-0.064,-0.04,-0.032,-0.04,-0.032,0.008,-0.008,5.410336114964877,6.629707792411973,3.6600479632251304,5.840197471419726,6.648896436199728,5.081944081761094,3.6021967197197613,4.3084974164526555,4.58413323716692,3.855725767266864,2.981793291939766
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.016,0.004,0.124,0.008,-0.024,0.004,-0.028,0.096,0.072,0.02,0.044,0.016,0.064,0.02,0.004,4.636484493879767,5.485594077143911,5.141633339054666,4.807560071994093,4.525993600684584,5.185489085674966,4.667381407658176,5.774542603616164,5.462304086362416,5.923960337215699,5.30051217361742
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,-0.072,0.036,0.016,0.092,0.016,-0.06,0.06,-0.016,-0.004,-0.12,0.044,-0.024,-0.036,-0.016,3.871479806174139,3.738542499163652,4.934906814808489,4.789715444363634,3.4495294199389575,4.3849827352459805,4.574064895091632,5.941975901356073,4.099620707353234,5.13598609475385,6.048020484880688
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,-0.012,-0.036,0.056,-0.072,-0.044,-0.004,0.02,0.02,-0.048,0.104,0.036,0.052,-0.016,-0.056,4.335321349615971,6.221677413900202,5.756158206545859,6.82566700688178,4.114658365456663,5.061309668743617,3.855488650786281,4.597909441503271,4.990139866239771,5.999718733972523,4.912595642914495
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06,-0.052,-0.032,-0.008,0.028,0.044,-0.04,0.012,-0.064,0.032,-0.068,0.052,0.048,0.008,-0.004,4.176318693654776,6.420464229238713,8.412696804068545,4.8810257625930396,5.504429830779515,6.475527022927283,2.6742551823603566,4.559720582527679,3.5142422257886508,5.503775281689989,4.418569550182555
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.016,-0.056,-0.024,-0.008,0.024,0.0,-0.032,-0.048,-0.016,0.008,-0.04,-0.056,0.032,0.04,4.091676047510041,3.603742792328803,5.372295318893332,4.7900846864117215,4.108914220147258,4.428442908985283,6.123185439763824,4.935548294403287,4.062794395776995,5.587391034097849,3.7204146378561322
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,0.08,-0.04,-0.004,-0.004,0.044,0.004,0.044,0.076,-0.012,-0.02,0.072,0.024,0.024,-0.032,3.857160014314047,4.906902231791768,4.531149271614411,4.681417993286683,6.368398597565225,4.927016001359666,6.105098252016446,6.759491718635283,3.8188459955080525,4.219601041344761,5.0757982740586245
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.056,0.048,-0.016,0.032,0.024,0.064,-0.04,0.052,-0.028,-0.068,0.012,-0.036,-0.06,0.028,0.036,5.784534421951545,5.737555347543441,3.7793493774858193,4.80670366301464,3.996781766267008,4.546232519338183,5.824789544652702,4.046979166032518,6.209416467734054,3.562834718213188,4.7082444215874455
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,0.088,0.048,-0.032,0.008,0.024,-0.072,-0.044,-0.028,-0.052,0.036,-0.052,0.084,-0.004,-0.02,6.381150303026615,4.222257030434989,5.882719634044519,6.0850195861270455,6.015203065664214,5.5495265643110185,5.402198716507097,6.013197356170244,4.853817403690578,2.9829467251245294,5.128918775427
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052,-0.02,0.016,-0.068,0.008,0.04,-0.036,-0.004,-0.056,0.0,-0.108,0.112,-0.036,-0.068,0.0,3.678135625258312,6.902434455956475,5.699771763349257,5.934489008532405,5.19184315840177,4.440761279154275,4.846616501764006,6.152370327232399,4.715664126084674,3.6189379427079675,3.9914881140269847
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,-0.02,0.024,0.04,0.02,0.068,0.008,0.024,0.028,-0.02,0.072,0.008,0.052,0.036,0.008,7.027621439122917,4.608296317155583,6.227316486180449,5.38573300735311,3.4974254991332145,6.546089949973044,4.0175198731026995,5.302501244808049,3.4308242609797146,4.381041587328494,5.457408697540427
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064,0.016,0.064,0.036,-0.02,0.084,0.02,0.016,0.016,-0.032,0.008,-0.028,0.004,0.028,0.036,5.444494203178737,3.5678891349914297,5.810128920372316,6.754623982455541,6.310981862524645,4.504315982435376,4.895119714408596,5.761508621907337,4.029936830298663,6.320991717181555,7.0141076996800535
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,0.04,0.008,-0.064,-0.016,-0.04,0.032,-0.056,-0.04,0.032,0.024,0.064,-0.008,0.128,0.0,3.8005320854011257,5.009905889763001,6.275109815979108,3.9110820981784835,4.835730682519513,5.141049162148163,4.834237317843655,4.93002879169787,4.33173590159956,6.227974336455491,6.449230319772976
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.092,-0.056,0.06,0.028,-0.04,0.036,-0.008,-0.032,0.012,-0.016,0.004,0.02,-0.08,-0.036,0.032,5.116218677894154,5.983724517089957,6.281063747187493,7.75792821193732,4.758001201949415,6.8096809139194505,4.210501604971398,2.9696704629496953,3.9223664382344783,4.203364497887396,4.84606029102061
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084,-0.04,0.068,0.012,-0.008,0.036,0.0,0.02,0.04,0.004,-0.04,-0.008,0.076,0.0,0.004,3.7175981174127335,5.3096327964670715,4.615774486381931,4.7669966983394385,6.018053882962464,4.738539428795467,6.473572168583983,4.887027989272565,5.599491930316026,5.296306010170725,4.7745123006428525
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,-0.068,-0.072,0.04,0.02,-0.052,0.016,-0.02,0.048,0.0,0.012,0.02,0.032,0.008,-0.02,6.123107160793731,4.524541201070577,6.477545749203278,5.226329377379056,4.9007201046625495,4.446881375845151,6.458498734333028,5.418124264988011,4.711464883132123,4.746312338567614,4.8289268726421
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.064,-0.08,0.04,-0.04,0.024,0.024,0.016,-0.136,0.088,-0.048,-0.056,-0.016,-0.008,0.048,6.556592582539685,5.649302828378593,4.703506133281363,5.370780717819183,3.3603023572704793,6.323357823447847,4.5440664590199935,4.210901852108949,5.705680393830953,6.07125827105801,5.223256263858606
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,-0.028,-0.104,0.024,0.036,-0.012,-0.016,-0.024,-0.004,0.004,0.056,-0.016,0.076,0.012,0.056,6.068711662846882,5.879418928271354,5.397461684241475,5.831659644051745,3.399567615740768,2.808205897835905,6.15396948476193,5.292985192051468,5.645013521677193,4.9808297922561255,6.604807467484669
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.056,0.04,0.004,-0.068,0.06,0.084,-0.016,-0.016,-0.016,0.032,0.076,0.02,0.068,-0.052,5.074869960196087,4.993873258312039,5.352387057209504,3.703149160800514,5.120003606896856,5.393525504263172,3.6920223002257258,6.208992342144123,5.099260710485211,5.597260496239622,3.7673376996880963
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,0.004,-0.048,0.076,0.056,0.016,0.012,-0.016,-0.02,-0.004,0.056,0.052,0.032,-0.056,-0.044,4.880654013993519,5.936173299652219,5.573097665466667,5.739352754366516,4.364016618038148,3.9044399735577304,4.868016064846487,5.803039992225195,3.3023572512516295,4.349183891220725,3.963703624690976
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.056,0.048,0.016,-0.1,0.02,-0.036,0.1,0.016,0.04,0.008,0.032,-0.028,0.036,0.068,0.052,5.762347544689457,3.9556273912776403,4.881227113005688,6.194969013013575,5.130292598012277,4.995906450495533,7.03417064476035,3.5992947895891003,5.489054492736612,4.077478246170394,5.45986644485149
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,-0.052,-0.06,0.028,-0.076,0.016,-0.048,-0.064,0.024,-0.02,0.012,-0.02,0.028,0.008,-0.048,4.4166244704589595,5.010667756362607,3.620296249473264,5.061603119429477,4.629450761709768,6.284590902056459,5.5302209359228005,4.899612555640739,5.456160625217149,5.428749304830857,5.60970777262753
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,-0.048,0.024,0.008,-0.056,-0.04,-0.064,0.044,0.012,0.036,-0.02,-0.1,-0.036,0.028,-0.092,3.7355561409586606,6.498236497095075,4.715501020829664,3.8114733230963993,5.5875368025423455,4.263283885948254,5.962059918067156,4.200354279882839,5.64952419107141,4.899587215915287,6.234615664340662
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,-0.004,0.008,-0.04,0.012,0.004,-0.096,0.052,0.008,-0.04,0.02,-0.076,0.024,0.032,-0.036,4.604672771034061,3.699084441586957,5.588158232969236,3.5449724300221828,5.204095507596434,4.871143129718039,5.857656113389156,5.304677178917319,5.577393223931613,6.914762266685046,6.5465340597992245
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072,0.004,-0.036,-0.008,-0.008,-0.044,0.044,0.04,-0.08,-0.012,0.004,0.0,0.024,0.012,-0.084,3.8146425449018975,4.28122374154347,6.014683810514073,3.5937867537987414,6.1138678605795,4.667785726794561,2.3029544264839927,6.510684031437775,4.615500073943228,5.153347037279925,5.278302646373536
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,-0.052,0.02,0.052,-0.012,-0.032,-0.04,0.084,-0.012,-0.008,0.048,0.048,0.0,0.044,-0.012,4.12105299415709,5.910803211869277,4.857016925497348,5.701487055890539,5.169415409286998,4.759487606633625,5.417570754919888,4.386889038497243,3.599699023544197,4.445343554797549,5.5256421339137916
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,-0.032,0.056,-0.008,0.048,-0.032,-0.008,0.012,0.052,-0.084,0.02,-0.004,0.1,0.06,0.02,3.9505301001201953,4.251454910998885,5.4481341803309515,5.533648905042947,3.57316592110725,7.616075906920585,4.802063980090305,3.7241792418452686,5.325783360716105,4.280101516224779,6.8192665926862475
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.024,0.052,-0.024,0.044,0.0,0.02,-0.04,0.052,0.064,-0.036,0.048,0.068,-0.192,0.036,6.363956719607055,2.899131498645906,2.8173146453736444,4.004975485418392,4.351210370707322,6.63235359549697,3.241546139486273,4.136441559568991,5.210641575932011,4.5441455283733605,3.783396510251263
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.048,0.044,-0.02,0.024,0.052,0.04,0.024,0.012,0.016,-0.036,-0.06,-0.064,-0.036,-0.048,5.715745354717535,5.740511540371971,5.815779929573987,3.6763281037694626,2.426644008100237,5.784419508433912,3.6485759830092124,4.027841847038488,4.503525783794556,5.477163630704591,5.095847589385828
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.0,-0.016,-0.032,-0.008,0.024,0.032,-0.032,0.04,0.008,0.016,0.008,-0.04,-0.064,-0.016,3.059076813493127,4.932351224723451,6.449432823224428,5.073610372677813,2.8768274531903315,5.912820117895691,5.888504343060793,5.15234132247646,5.151544613210632,4.566929576887323,2.301403962017979
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056,-0.04,0.04,-0.076,-0.036,-0.028,0.044,0.0,0.032,0.016,-0.032,-0.068,-0.012,0.028,-0.028,5.20551231105155,4.7096523348761945,5.87084399940608,4.456887945167442,6.748408499613531,4.570421234950565,1.8025131308731197,5.3743776826958465,5.193123443492557,3.9699293445455304,4.644075441769104
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.004,-0.132,0.08,0.076,0.032,0.016,-0.044,-0.056,-0.028,-0.084,0.04,-0.036,0.008,0.032,-0.068,4.505270669017398,1.9379143517606274,2.657657065587515,2.039316643508076,3.836916550279282,5.285874705732923,4.428613663921581,5.889415230749815,5.624224568830601,4.332423985292057,4.8971117285473325
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,-0.076,0.048,0.012,0.008,-0.008,0.02,0.02,0.024,0.008,-0.1,-0.032,-0.028,0.052,0.008,6.512870583356165,4.618168887422697,4.648498276571911,4.889442936575316,5.116629471567309,5.38053856581117,5.436354630442592,4.5686498672967755,5.64477560655894,3.897777816164109,2.2707067466150184
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,-0.124,0.08,0.036,0.048,0.08,-0.084,-0.004,0.08,0.032,-0.012,0.008,-0.004,-0.02,-0.08,4.057797240386177,5.908513678542626,4.946061724607165,4.450079590088583,4.742544030525054,5.414731372726387,5.817216463484331,4.232402681759578,6.1738765254360715,4.45125324816771,5.348074558911444
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,-0.02,0.044,0.036,0.02,-0.008,0.048,-0.044,-0.02,-0.032,-0.016,0.048,0.0,-0.02,0.02,4.826087911056065,5.4416044100611645,4.070483982449233,4.820035029915458,5.202637047270136,4.926117550207627,4.249798985467527,5.539916359296023,4.9885863392877745,5.237055088521469,4.860065924921976
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.072,0.004,0.052,-0.044,-0.068,0.072,-0.032,0.064,-0.096,0.036,0.004,-0.02,-0.028,0.008,0.016,2.5441681858718326,3.48784916047792,4.367588942674369,5.1491142052753505,4.553297183694372,4.093897768767885,6.030707521783922,5.677071182279629,5.4080544604017975,5.080362630763809,4.06729164408549
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,0.016,0.036,0.036,0.056,0.036,-0.064,-0.056,-0.02,-0.04,-0.06,0.012,-0.056,-0.044,0.088,3.500521923272937,5.541182238429363,4.371679402120599,5.44781054605363,5.681645183141549,5.654048621737284,5.764512271057854,6.765486619302369,4.558781438344321,3.521457938918567,4.906595419520192
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036,0.048,-0.028,0.08,0.052,0.064,-0.028,-0.044,-0.064,-0.02,0.072,-0.044,-0.048,0.052,0.0,5.815104698073856,3.4037214859687497,5.176189395288059,2.9373527879700174,5.6996469540176875,4.709126327502559,6.741997646837054,6.223009336680307,5.961199987256066,4.818243403899076,5.144103201997069
