0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.2616,0.0552,-0.0192,0.0704,-0.0856,-0.0424,-0.0112,-0.0048,0.0048,0.0072,0.0208,0.012,3.8737143983427216,3.314742397134525,2.812130457182825,6.924358124251596,1.624369713685109
1.0,1.0,1.0,-0.2704,0.068,-0.0056,-0.6712,0.0176,-0.0104,0.3664,0.0336,0.016,0.0928,0.0,0.0,4.278598717894566,-0.18026968872084703,2.2665052354615174,3.7797260144443707,1.7543937939045255
1.0,1.0,1.0,0.0344,-0.096,-0.0264,0.0152,0.0,0.0056,-0.0016,0.0024,-0.0024,-0.0024,-0.0016,0.0248,5.58318309169548,3.250504885399458,5.011376008434303,10.167435775768723,4.474240110366141
1.0,1.0,1.0,-0.1352,-0.1584,0.06,-0.0264,-0.04,0.044,0.048,0.0136,0.0104,-0.0136,-0.0048,-0.0088,2.999412693674774,3.638100699012522,6.2484750842733074,4.7142520505736725,5.071606079714946
1.0,1.0,1.0,-0.04,-0.228,0.012,0.0048,-0.028,0.0168,-0.004,0.0256,0.0024,0.008,0.0192,-0.0192,2.442832735005624,5.6157180365925985,5.233675107249791,2.614237267497464,4.6587859953447825
1.0,1.0,1.0,-0.0648,-0.188,0.0336,-0.024,-0.1024,-0.024,-0.0272,0.0608,-0.0448,-0.0072,-0.0432,-0.028,2.381348816634984,5.168337926651677,5.125004111516432,4.961116136043279,5.562155362033605
1.0,1.0,1.0,0.1008,0.4448,0.1552,0.0024,-0.3264,0.0184,0.0248,-0.6792,-0.0288,-0.016,-0.3712,0.0272,0.3482078575687635,3.12693186983057,2.726384061838999,4.845038012686017,10.818494230091005
1.0,1.0,1.0,-0.0232,-0.0504,0.0336,-0.0064,0.068,-0.0024,0.0112,0.016,0.0192,-0.0168,-0.0112,0.0296,3.8814803014284713,6.539846821291773,2.7963382243447024,3.271032332615258,5.212447552490056
1.0,1.0,1.0,0.0112,0.0232,0.0296,0.0088,-0.0216,-0.016,0.044,0.0,-0.0024,-0.008,0.0024,-0.0088,3.46409122600355,5.0534728212488815,2.9089433758949763,5.1947858955007735,8.007128408949999
1.0,1.0,1.0,-0.124,-0.076,0.0608,0.0176,-0.0376,0.0008,-0.0048,0.0176,0.0256,-0.0088,0.004,-0.016,4.751092241335979,3.834614992345676,7.150400807733546,6.512679964861147,4.81730904998619
1.0,1.0,1.0,0.1168,-0.8592,-0.1152,-0.0072,0.4472,0.0016,0.0056,-0.1112,-0.0016,0.0168,0.0184,0.0048,-0.07231900636275457,4.564346536965075,5.9233348114517375,0.9342599086227183,2.282650168855211
1.0,1.0,1.0,-0.2744,-0.3248,0.308,-0.12,-0.116,0.036,0.1472,-0.0928,-0.0016,-0.0304,0.1112,-0.0024,0.8619175334515883,1.686393761929523,3.808258843907252,5.042596110405447,5.320510648308682
1.0,1.0,1.0,0.0112,0.016,-0.0032,0.0032,-0.0048,0.0224,-0.0064,0.0304,-0.0272,-0.0136,-0.072,0.0104,1.721627159685263,3.460137228956449,1.7122213944206295,10.272346926291668,4.216998745532706
1.0,1.0,1.0,-0.1008,0.1216,-0.0624,-0.0424,0.016,-0.0264,-0.0424,0.1168,-0.0296,-0.0208,0.0072,0.0056,1.728995459154366,3.57071880900419,0.6027753445219517,6.723614155740664,4.9543839233912195
1.0,1.0,1.0,0.0216,-0.0552,-0.0128,-0.0152,-0.1136,0.0056,0.0064,0.0048,-0.056,-0.016,-0.02,0.0088,1.8603668428131452,7.687017287112802,5.982378796750567,5.9685959201099354,6.74618130842417
1.0,1.0,1.0,-0.1656,-0.1448,0.1568,-0.1296,-0.0536,0.0216,0.0264,-0.004,-0.0144,0.0056,-0.0104,0.008,1.9424143431512801,1.680711438209221,3.708778657500864,3.8577525400471764,5.887410667899524
1.0,1.0,1.0,-0.0192,-0.072,0.0144,0.032,-0.02,-0.004,0.0088,-0.0056,0.0224,-0.048,-0.008,-0.0048,4.655949374890933,4.172868726853537,6.667725247783215,9.72677375086295,4.418117732574956
1.0,1.0,1.0,-0.008,-0.0824,0.0824,-0.0112,-0.3992,0.044,0.0216,0.0872,-0.0096,0.0024,0.128,-0.0184,1.1782129043126726,4.995075881783677,4.5160817291216695,5.570512004927732,7.38972336162473
1.0,1.0,1.0,0.1392,0.0264,0.0952,-0.8696,0.0096,-0.0088,-0.2848,0.0144,-0.0096,0.7104,-0.0056,0.0184,5.260981479861687,0.12759296937887932,2.0804041969521205,3.7878055353515294,8.583883176159539
1.0,1.0,1.0,-0.076,-0.0528,0.028,-0.0152,0.0096,0.0104,-0.0024,-0.0128,0.0264,0.0,0.0376,0.0104,5.256833335604028,4.985993895647592,6.897743586452535,3.090153957069682,4.206622600155803
1.0,1.0,1.0,-0.236,-0.412,0.2304,0.0584,-0.016,-0.1496,-0.5704,0.064,-0.0536,0.0776,0.0752,-0.0088,0.9588212869761783,0.31730692760827095,4.760189171720626,2.9199797077687384,4.340982285162651
1.0,1.0,1.0,-0.0504,-0.1024,0.0152,0.02,0.2896,-0.0152,0.0152,-0.2408,0.0032,-0.0064,-0.008,0.008,0.937781248221925,5.171053790723068,1.775087100395417,6.943337498764695,5.878399456084037
1.0,1.0,1.0,-0.116,-0.0312,-0.0192,0.04,0.0256,-0.032,-0.0144,-0.0016,0.0,-0.0248,0.04,-0.0152,2.259219203472287,3.7094527700861293,2.216876652698619,5.628351732531281,4.420914915159762
1.0,1.0,1.0,-0.1552,-0.176,0.0464,0.0032,0.024,0.008,0.02,0.0104,0.0128,-0.0056,0.0392,-0.024,2.537742996782232,3.3068218730068555,8.00058925424201,4.500521374692166,4.430155573907262
1.0,1.0,1.0,0.272,-0.1832,-0.1112,0.0768,0.0216,0.0264,0.864,-0.0384,-0.0528,0.2264,0.0416,-0.0296,2.4076102314237855,-0.1702709519098029,3.5338100803487027,0.6189766692904977,4.441600862414874
1.0,1.0,1.0,0.0784,0.0032,0.0192,-0.1056,-0.0048,0.048,-0.04,0.0016,-0.016,0.0048,0.0016,-0.0048,5.363895301532233,3.114575027953976,3.896264592196132,3.86768478525244,8.59790796312754
1.0,1.0,1.0,-0.68,-0.084,0.0824,0.076,-0.0304,-0.0152,0.0832,-0.0376,0.0008,0.3216,-0.0128,0.0128,5.8908271078784455,-1.1272379192538775,5.40003540725286,4.940195111161508,3.6726604015609547
1.0,1.0,1.0,-0.1104,-0.2248,0.0472,-0.04,0.0368,-0.0512,0.032,-0.1432,-0.012,-0.0136,0.0936,-0.0032,1.479949215925167,4.528593979978694,3.389602227555269,5.221012727269989,5.033378997868575
1.0,1.0,1.0,-0.3376,-0.432,0.3168,0.0032,-0.0728,0.0552,-0.008,0.1648,0.0112,0.1072,-0.0976,-0.0384,1.1314065165901397,1.2556180233907592,6.374427612534898,4.400919905024567,4.2977252675876265
1.0,1.0,1.0,-0.0136,-0.0944,0.0296,-0.0056,0.4024,-0.016,0.0072,-0.2544,0.0072,-0.004,-0.0624,0.012,0.6238723400485422,5.666051764019592,7.309266020248954,4.508646909765288,7.019670965199859
1.0,1.0,1.0,-0.0368,-0.3016,0.0216,0.0088,-0.5808,-0.0296,-0.0168,0.6336,-0.0072,0.004,0.0496,0.012,0.29777411323309844,5.570497137411069,4.6875625952613795,8.278546029392501,6.145261730216573
1.0,1.0,1.0,-0.1472,-0.0816,0.0304,-0.008,-0.0216,-0.044,-0.012,0.004,0.0048,0.0296,0.0104,0.0,4.234962236114032,2.3924186697720873,9.64472953282835,3.6320356252352184,3.5578659096888092
1.0,1.0,1.0,-0.0512,-0.2752,0.1344,0.0512,-0.5912,-0.068,0.0152,0.4016,-0.0264,-0.0064,0.0208,0.0176,-0.7202741921069138,3.671074446705638,5.803065394653589,7.280761259758858,6.2783633400081404
1.0,1.0,1.0,-0.4816,-0.388,0.364,-0.0016,-0.0008,-0.036,-0.5768,0.0616,-0.0624,0.9792,-0.004,-0.0088,1.4708095440584275,-0.07496639745106837,6.933121517411996,8.143038745779334,3.9704362342671025
1.0,1.0,1.0,-0.004,-0.1736,0.0112,0.0016,-0.02,-0.0504,0.0072,0.0184,0.0128,-0.0176,0.008,-0.0112,2.9784692796044383,3.7322775753152864,6.102922426263162,1.5492806305938989,4.838166109236917
1.0,1.0,1.0,-0.0144,-0.004,0.0152,0.0968,0.0216,-0.0256,-0.0656,0.0072,-0.004,-0.056,-0.012,-0.0232,5.0625812357420195,1.6184532884125784,6.6553479553220996,6.580865571194237,7.378067732501003
1.0,1.0,1.0,-0.032,-0.0584,0.0072,0.0176,-0.0272,-0.0128,-0.024,-0.0344,-0.0024,-0.0024,-0.0088,-0.0064,3.943830039346503,2.6007289839907113,3.4281572359088823,6.751316942843045,7.216707865579176
1.0,1.0,1.0,-0.032,0.0328,0.0712,-0.024,-0.0432,-0.0192,-0.0504,-0.0112,0.0344,0.0072,0.036,-0.0352,3.2507378630528487,3.419547630022956,4.130259713393547,6.257805269324862,8.045309683795463
1.0,1.0,1.0,-0.36,-0.06,0.06,-0.0992,-0.004,0.012,-0.056,-0.0184,0.0088,0.1816,-0.016,0.0216,4.621157316859928,0.492489697654269,3.6750007783183305,4.12057641620156,5.010915260626928
1.0,1.0,1.0,-0.156,-0.2616,0.0624,-0.024,-0.0336,0.0096,0.0208,0.0024,0.0104,0.0088,-0.0088,-0.0224,2.0499310013550023,3.6369368202060315,4.455531287449611,6.291008005161967,4.399206743513804
1.0,1.0,1.0,-0.2288,-0.0792,0.0728,-0.0736,-0.0032,0.0176,0.0632,-0.0256,0.0072,-0.0032,-0.0112,-0.0048,3.1718422915685234,2.2071662017848195,8.228582093914234,5.866545566284428,5.0290946246200665
1.0,1.0,1.0,-0.2064,-0.3048,0.2536,-0.0896,-0.1816,0.0248,0.064,0.2256,-0.0128,-0.0136,-0.0984,0.0176,1.3049595769423308,2.1035524154036738,5.342133069547302,5.6402129106820595,5.085308409486776
1.0,1.0,1.0,-0.028,-0.06,0.0512,0.0,-0.028,-0.0024,0.0152,-0.0288,-0.0312,-0.0144,0.0008,-0.0296,1.8067149994194598,3.841788667257639,2.921552443190307,6.924670325084408,6.708936682242077
1.0,1.0,1.0,-0.1368,-0.1112,0.072,0.048,-0.008,-0.008,-0.0552,-0.0072,-0.008,0.0176,-0.0392,0.0184,3.314688746463892,3.3710830635857305,7.523040778624297,7.4432466074078505,4.796257165166456
1.0,1.0,1.0,-0.0536,0.0008,0.0432,-0.1696,-0.0368,0.0352,-0.0024,0.0344,0.008,-0.008,0.0,-0.0144,6.508038268902873,1.5402031263400566,4.329303662749428,5.361575326619317,7.527052960704157
1.0,1.0,1.0,-0.188,-0.2864,0.0904,0.0336,-0.3312,-0.0144,-0.0104,0.0136,0.0048,0.016,-0.0216,-0.0072,0.1671089902270011,3.5924053691830506,3.651853224906633,5.887768039220068,2.5963224890021297
1.0,1.0,1.0,-0.192,-0.2192,0.0544,-0.0136,0.0488,0.0,-0.0112,-0.0096,-0.008,0.0304,0.0224,0.0304,3.1925530383177723,2.2395828315020343,8.133047580540676,4.230665749164587,2.5169101694185234
1.0,1.0,1.0,0.0184,-0.02,0.0096,0.2392,-0.0016,0.004,0.0344,-0.0016,0.0184,0.044,0.0048,0.0152,6.053067508266439,1.7239988893511569,4.842956665082469,8.718612025273064,6.803918328200782
1.0,1.0,1.0,-0.1232,-0.1576,0.0552,0.0384,-0.0096,0.1152,-0.4368,-0.1352,0.1336,-0.2088,0.0632,-0.0048,1.4695388250460286,0.3527181564110289,3.2227358732090834,2.7005526813908514,4.1246101562568045
1.0,1.0,1.0,-0.3608,-0.0024,0.0208,-0.0416,0.0088,0.0136,0.168,-0.0304,0.0224,-0.1168,-0.004,-0.02,7.1087778688167225,1.5445180188910448,2.6270935406188003,5.857821557697209,4.327104628308789
1.0,1.0,1.0,-0.0816,0.08,0.0112,0.0072,0.0808,0.0208,-0.0168,0.1008,-0.0312,0.004,-0.012,0.0112,1.6998438521014876,5.720509441473384,0.5047541947139633,4.741176309329525,5.136557539050893
1.0,1.0,1.0,-0.3184,0.1472,-0.0816,0.0056,-0.0064,-0.0184,-0.004,0.0424,-0.0032,0.0344,0.012,0.0144,2.346635994928835,1.8579634104762504,0.6845280067699804,4.683756780048729,3.9942071113064106
1.0,1.0,1.0,-0.1024,-0.2968,0.02,-0.0232,0.0688,-0.02,0.0096,-0.016,0.0064,-0.0024,0.016,-0.0248,3.005677518605776,2.6034833146454215,6.564759466830924,3.5716350162323107,2.477863889066081
1.0,1.0,1.0,-0.184,-0.2912,0.232,-0.0672,-0.084,0.036,0.0536,0.1496,0.0192,-0.0136,0.004,0.0288,1.4240377097598154,2.2692848957020475,4.7224565273765045,4.50042594992737,5.472677815740836
1.0,1.0,1.0,-0.1432,-0.4496,0.1256,-0.0024,0.0224,0.0168,-0.0616,-0.688,0.0648,0.0184,0.7664,0.02,-0.23742025286732105,2.267660131509198,3.5285147101201773,3.1799046999179166,4.052349416651009
1.0,1.0,1.0,-0.192,-0.136,0.0848,-0.1136,-0.0384,0.0432,0.0752,-0.0048,0.0272,-0.0288,0.0152,0.0072,3.235809373478838,2.2734919871780885,4.4784015422639865,5.467587117172223,5.416385359850013
1.0,1.0,1.0,-0.0488,-0.3304,0.0176,0.0128,-0.1456,0.0112,0.0128,0.1096,-0.0072,-0.0088,0.008,-0.0104,1.1213553244532009,5.256390336091286,4.593478512421477,3.152216155172603,1.8192817624919577
1.0,1.0,1.0,-0.2184,-0.2424,0.0928,0.0152,-0.6752,-0.0104,-0.004,0.3352,0.0112,-0.0072,0.1056,-0.0152,-0.8418566686689894,3.302651031379338,3.764756016783058,5.684081037452865,1.7647403772837644
1.0,1.0,1.0,-0.1152,-0.0608,0.0944,-0.056,-0.0664,0.0408,-0.0288,0.004,-0.0232,0.028,0.0064,-0.0008,3.968071450093401,2.192907303576769,4.523747580461026,6.248105906544731,6.491585886966512
1.0,1.0,1.0,-0.0736,-0.0104,-0.0184,-0.0096,0.0712,0.0248,0.0152,-0.024,-0.004,0.0056,-0.0888,0.0032,1.40727914379854,5.3671550742692515,1.753126721399188,5.694722083001091,4.538659211983128
1.0,1.0,1.0,-0.0488,-0.1336,0.0048,-0.0288,-0.1344,0.0112,0.0016,0.0712,0.0296,0.008,0.0168,0.0232,2.0993834243315987,5.400274733452797,4.97569334222952,5.951231608077691,6.169010400954623
1.0,1.0,1.0,-0.0832,-0.2768,0.104,-0.0128,-0.1232,0.04,0.0016,0.152,-0.0288,-0.0056,-0.0296,0.0208,1.697866586700221,4.37554985151358,5.376283887845092,6.014288895916058,5.032612167592985
1.0,1.0,1.0,-0.0456,0.0736,0.0008,-0.0056,-0.288,0.02,0.0312,-0.1112,0.0,-0.0056,0.08,-0.0408,1.2764190035462368,5.471759908559347,3.1405270966535785,4.795078315359147,0.9047372341206845
1.0,1.0,1.0,-0.06,-0.1832,0.0208,0.0128,0.0456,0.0184,-0.0392,-0.328,0.0088,-0.0136,-0.0016,-0.0232,0.7588339901477279,5.487811953056783,2.75200250049286,7.118010996769648,4.383955217042165
1.0,1.0,1.0,-0.1952,-0.0536,0.036,-0.0168,0.048,-0.0152,0.0232,-0.072,0.0216,-0.0056,-0.0272,-0.0248,1.8623034188085879,2.9437480151427957,2.4275970905959245,5.737497175276514,4.621764648429522
1.0,1.0,1.0,-0.1824,-0.12,0.0224,0.024,-0.0032,-0.0064,0.0056,-0.0296,0.032,-0.0128,-0.0016,-0.0224,4.074872598687655,4.0745425805276145,5.02558162497726,6.8984961953773825,2.526644632904447
1.0,1.0,1.0,-0.0696,-0.0288,0.3224,-0.3304,-0.0648,-0.0192,0.0056,-0.024,-0.0248,-0.1032,-0.0904,0.0512,1.2936368086753522,0.7130322981690145,6.131240379903545,5.5609354410279455,7.3864894496505755
1.0,1.0,1.0,-0.052,-0.0632,-0.0368,-0.016,-0.0112,-0.0064,-0.0296,-0.0176,-0.0216,-0.008,-0.0208,0.0224,4.66169408319498,3.169866734753972,5.216973653120312,2.9043907888033615,3.9099827626125894
1.0,1.0,1.0,0.0264,0.0024,0.0016,0.032,0.0184,0.0056,-0.0048,-0.0168,-0.0216,0.0344,0.0192,-0.0088,4.6710558314935895,6.461926124782577,1.2537408692725234,7.165320854764697,8.767550005219698
1.0,1.0,1.0,-0.0184,-0.036,0.0416,0.0392,-0.048,0.0088,-0.004,-0.0176,-0.0088,0.0064,-0.0152,-0.028,2.958406894497487,3.90378058949583,4.700024772773366,1.1271660114076205,7.073198490724396
1.0,1.0,1.0,-0.3448,-0.216,0.1288,0.0136,0.0104,0.0048,0.0232,0.0104,-0.0096,-0.0144,-0.0144,-0.0016,3.0633415808573847,1.825031694177057,6.653937149007963,5.3397076887214165,4.008335772955905
1.0,1.0,1.0,0.0816,0.1136,0.0448,-0.024,0.0104,0.0008,0.0192,0.0688,-0.0528,0.016,0.0192,0.0272,1.9740151017835745,4.002113310643737,4.995447197959839,4.571581029375053,11.848399218654617
1.0,1.0,1.0,-0.0176,-0.0624,-0.0096,-0.0168,-0.008,-0.028,0.0096,-0.02,0.004,-0.004,-0.0168,0.0,4.65226054008521,5.236682906708653,4.770955209919499,2.781362332749349,5.200530270329882
1.0,1.0,1.0,-0.0184,-0.0184,-0.0144,-0.0016,-0.0432,0.0176,0.0056,0.0,0.0072,0.0304,-0.0032,0.0064,3.890559484950122,3.702151910035325,2.7313659651232083,-0.40338851479040105,8.19710704829537
1.0,1.0,1.0,-0.1416,0.0136,0.0048,-0.0728,0.128,-0.0168,0.0512,0.0488,0.004,-0.004,-0.0096,0.0216,2.1810692054977903,2.5056450657602345,0.8886831736768368,5.919710639289664,5.9338697784421655
1.0,1.0,1.0,0.032,-0.088,-0.0208,0.0,-0.0216,0.012,-0.0064,-0.0152,-0.0072,-0.0136,-0.0104,0.0208,5.1923024564991715,3.3573557954878646,5.125227553812698,0.5440461072523171,5.061594710904703
1.0,1.0,1.0,-0.0176,-0.0224,0.0,-0.0256,0.2232,0.0184,0.0184,0.0184,0.0128,0.0112,0.0832,0.008,1.855076787417007,3.0783545750504575,8.153927261545372,5.838758464046504,8.003891379529733
1.0,1.0,1.0,-0.04,-0.1792,0.0272,0.0032,-0.0664,-0.0088,0.008,-0.0016,-0.0064,0.0064,0.0,-0.0224,2.6222300064207094,5.623541455955574,6.340872608652228,5.517944466022479,5.527397203730186
1.0,1.0,1.0,-0.0176,-0.0176,0.0384,-0.02,0.0856,0.0032,0.0056,-0.0032,0.0136,-0.0152,0.0136,-0.008,2.3988166772484583,6.229913330938489,6.86993480375895,5.492882481287078,7.636817176236182
1.0,1.0,1.0,-0.0296,0.02,-0.0112,0.1168,0.0344,0.0344,-0.0176,-0.0128,0.0096,0.0216,0.004,0.0176,4.76930947407168,2.4589622298082503,1.6825817214387695,1.31224687992054,6.197280345174748
1.0,1.0,1.0,-0.012,-0.0696,0.0336,0.016,-0.0688,-0.0112,0.0072,0.0336,0.004,-0.0168,0.0,-0.004,3.4704032333643826,5.193502100606155,5.259679650469305,3.8688434713679873,6.104129426341198
1.0,1.0,1.0,-0.0968,-0.1864,0.0656,-0.0168,-0.0344,0.0,0.0,0.076,-0.02,-0.04,-0.0184,-0.0136,2.5211258590967276,3.598667388848484,5.23883662202648,4.289100528041548,5.632508092239213
1.0,1.0,1.0,-0.0744,-0.1312,0.0408,-0.0016,-0.0104,-0.0344,-0.0128,-0.068,-0.0088,-0.0016,-0.0096,0.016,1.9983696938992561,4.107357314365909,6.765588299502481,5.605903723300779,6.305585505420495
1.0,1.0,1.0,-0.2088,-0.0152,0.0256,-0.1208,0.0088,-0.0032,0.072,-0.0048,-0.0032,-0.0608,-0.0544,-0.0016,5.728969165011379,2.1122826747932786,7.363224152448909,5.383479448896731,5.477085136071081
1.0,1.0,1.0,-0.0488,-0.2112,0.1368,0.0096,-0.1368,-0.0184,-0.008,-0.4192,0.0352,-0.0352,-0.3232,0.016,-0.36944545899661785,2.9731738858373844,6.539004565710125,7.163913467520862,6.477452234767228
1.0,1.0,1.0,-0.2616,-0.1064,0.0336,-0.0712,0.004,0.016,0.0144,0.0128,-0.0048,0.0064,0.0144,-0.0336,5.2371614753364035,1.4784924357067895,7.258934758380498,4.034398714259762,2.5688183244461555
1.0,1.0,1.0,-0.356,-0.1552,0.0712,-0.04,0.0232,0.0376,-0.2024,0.0072,-0.0416,0.2304,0.0064,0.0032,3.499736760134475,0.6251006828534704,5.237695606852325,3.6469182162906346,3.5037922685872127
1.0,1.0,1.0,-0.0728,-0.0568,0.0192,0.008,0.0056,0.0088,-0.012,-0.016,0.0152,0.0088,0.016,-0.0152,2.60598869745371,3.905188377901637,2.4823202033361813,2.974035973055689,3.8293822608301316
1.0,1.0,1.0,-0.0064,0.024,-0.0032,0.0184,0.1104,-0.0104,-0.0256,0.012,-0.0424,0.0128,0.008,0.008,2.055509220245932,5.404558649703604,6.486014942353997,5.375153249653121,8.844630343535334
1.0,1.0,1.0,-0.7568,-0.1432,0.1704,0.2288,0.0368,0.0432,0.216,-0.02,0.0456,-0.2592,0.0152,0.012,4.13481683638851,-0.0876929022654882,5.9610792763039395,5.523633124543429,3.292813380945751
1.0,1.0,1.0,0.0216,0.0072,0.0144,-0.008,-0.0192,0.024,0.0136,0.0096,-0.012,-0.0176,-0.016,0.0288,3.473210707320692,5.151165903283179,2.589725447473374,2.142554269746034,2.7220901849270636
1.0,1.0,1.0,-0.2392,-0.6552,0.1776,0.0512,0.1792,-0.0032,-0.0296,0.1648,0.044,-0.012,-0.2976,-0.0216,0.556773543370475,3.6587089570516804,9.338491965624486,7.732799011029483,0.5177798854710591
1.0,1.0,1.0,-0.024,-0.0064,-0.008,-0.0016,0.3128,-0.004,0.0256,-0.0704,-0.0304,-0.004,0.0768,-0.0216,1.3020270078920884,4.071714056061216,8.11172687580914,3.0646706913918305,6.8896574609241625
1.0,1.0,1.0,-0.0312,-0.0512,0.036,-0.0056,-0.6528,0.012,0.0032,0.072,-0.0224,-0.0192,-0.1648,0.0144,-0.0315828584176403,5.023843989303675,5.317746347981591,7.116802411930204,7.561642594757477
1.0,1.0,1.0,-0.1088,-0.1648,0.0704,0.0208,-0.04,-0.008,0.0088,0.0024,0.008,0.0048,0.0192,0.0144,3.107812732494968,3.9819699267141933,4.822162347058719,5.1440097698117,5.052446657973313
1.0,1.0,1.0,-0.092,-0.0328,0.0,0.0088,0.0176,0.0072,-0.0648,-0.0528,0.012,0.0,0.008,-0.0112,5.765442886008477,2.6613914607059552,5.54442996037577,2.8094028019033526,6.172729781208053
1.0,1.0,1.0,0.0024,0.016,0.0152,-0.0016,-0.1112,-0.036,-0.0232,-0.008,-0.0296,0.024,0.0072,-0.0104,2.9989134397409662,7.017454303843658,4.491971678837212,6.466767889315002,8.212901021522173
1.0,1.0,1.0,-0.06,-0.0152,-0.0176,0.0216,-0.0072,0.024,0.0088,-0.0472,-0.0224,-0.0024,-0.0344,-0.0016,6.563709957985392,4.908530060768487,2.5523823942464405,5.849103434787221,5.665347172987171
1.0,1.0,1.0,-0.12,-0.1488,0.0768,-0.044,-0.0448,0.0328,-0.0152,-0.0064,0.004,0.0216,-0.0008,-0.0128,3.005925465207423,3.693272757310633,6.059445998904544,4.964184809248769,5.343278698316134
1.0,1.0,1.0,-0.1632,-0.1608,0.5752,-0.5256,-0.4352,0.2712,0.0848,0.1296,0.0448,-0.0648,0.092,0.0016,0.847766737119318,0.24571765267977197,3.769596948400908,3.324755901932183,7.196547937430159
1.0,1.0,1.0,-0.0808,0.0344,-0.0128,-0.052,0.1064,-0.0128,0.0264,0.0752,0.0184,-0.0032,-0.0576,0.0,1.7016758243114094,4.171875374839595,1.1757204429276955,6.563300391110616,5.042638590831956
1.0,1.0,1.0,-0.332,-0.1168,0.036,-0.004,-0.0168,-0.0224,0.0472,0.0016,-0.012,-0.0088,-0.0168,-0.0256,6.5634938797324756,1.8493478617766796,7.026220260529238,5.205879197356948,1.6030984029554718
1.0,1.0,1.0,-0.1984,-0.284,0.0856,-0.0336,-0.108,0.004,-0.0328,-0.0288,0.0408,0.0264,0.108,0.0,0.7238196131743719,2.3613409273331443,3.774962859264721,4.215384933091853,3.0064625607830493
1.0,1.0,1.0,-0.3128,-0.0464,0.068,-0.1904,0.0144,-0.0336,0.1584,-0.0016,0.0384,-0.0328,-0.0032,-0.0024,5.015891884506756,1.198222199285128,7.833618943613119,6.078027295349195,5.324365215770259
1.0,1.0,1.0,0.004,-0.0936,0.0272,0.0272,-0.048,-0.0256,0.0312,0.0256,-0.0056,0.0008,0.0064,0.0072,3.6957630968869757,4.0255443443902195,4.975505636390799,9.596302145004808,5.80245728292772
1.0,1.0,1.0,0.0288,-0.016,0.0112,-0.012,0.0464,-0.0056,0.0288,-0.0144,-0.0368,-0.004,-0.0176,0.0168,3.1074337481843575,4.221431709227226,6.3499519526638375,4.975633823242603,8.21039069613023
1.0,1.0,1.0,-0.16,-0.2704,0.3072,-0.1032,-0.292,0.0624,0.08,0.232,0.0208,-0.0048,-0.0256,0.0208,0.9940566999573388,1.8438590139333517,5.644250735432949,4.2809229535416335,5.961318011708012
1.0,1.0,1.0,-0.12,-0.0944,0.1584,-0.1256,-0.1352,0.0128,0.048,0.0528,0.0064,0.0288,-0.0136,0.004,2.095934946367998,2.3324665768190473,5.0513664423176285,4.029570771462905,6.750867388428389
1.0,1.0,1.0,-0.0736,-0.104,0.0416,0.012,-0.064,0.0056,0.0192,-0.0016,0.0352,-0.0168,-0.008,0.0152,2.9672954463572543,4.015261298203672,4.23028649117317,6.394259044184263,5.895260750364204
1.0,1.0,1.0,-0.0224,0.0424,0.06,-0.3672,-0.012,-0.008,0.0512,-0.0176,-0.0048,0.1216,-0.0264,-0.0072,4.941495056506217,0.9855119716903462,2.367090738940947,4.827641505592811,7.679518240261097
1.0,1.0,1.0,-0.1552,-0.0176,0.008,0.0744,-0.0184,-0.0256,-0.204,0.0248,0.0016,0.0216,-0.0376,-0.0032,6.013312881202278,1.1711756928148724,4.223587218307842,2.676714387074308,6.155365582200059
1.0,1.0,1.0,-0.1144,-0.0112,0.0136,-0.048,0.0192,0.0112,0.024,0.04,0.0112,-0.0248,0.02,0.008,6.081292488989467,1.837016676517607,5.3299452782099,6.161793225913021,6.830885457032229
1.0,1.0,1.0,-0.232,-0.2888,0.0888,0.0056,0.0136,0.0016,0.008,-0.024,-0.0016,-0.0048,0.0208,0.0096,2.0717498950791784,3.145428224218418,8.395107681791137,5.455638128787465,2.933009957889119
1.0,1.0,1.0,-0.4816,-0.1016,0.1944,-0.2408,-0.0296,0.0176,-0.084,-0.012,-0.0272,0.3688,0.0008,0.0,3.9069787816091304,-0.7043453543641487,4.516883003563423,4.013732753520206,5.137824146275213
1.0,1.0,1.0,-0.0088,0.004,0.0224,-0.0312,-0.0064,0.0216,-0.0096,0.004,0.0344,0.004,-0.0088,-0.0272,5.568645377398414,5.393861173593308,6.794615565626196,3.3303153909214114,8.806635237326773
1.0,1.0,1.0,0.0528,0.0544,0.2352,-0.1488,-0.2192,0.0704,0.008,-0.0568,-0.0136,-0.0448,0.0536,-0.012,1.882229699831857,1.605285413243536,3.251864441965888,5.017546518029643,8.70135654909387
1.0,1.0,1.0,-0.0576,-0.0432,0.0336,0.3424,0.14,0.0584,-0.2344,-0.0832,0.044,0.0568,0.0312,0.0064,1.8423710306314942,0.8471720645235825,7.776704969253216,7.975509158095216,6.50260659737665
1.0,1.0,1.0,-0.0968,0.1144,-0.0144,-0.0336,0.0824,-0.0424,0.0112,0.2216,-0.0056,-0.0048,-0.1152,0.0,0.8404954100164663,3.7809251563819384,1.0369459334690867,4.495482973932309,4.619916268922203
