0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.038,-0.172,-0.022,-0.028,0.002,-0.004,0.028,-0.026,0.0,0.009,0.023,-0.01,0.017,-0.029,-0.018,3.0792535159831016,4.272092265222822,4.804950149346727,1.3919204570335473,5.897187850023736
1.0,1.0,1.0,-0.019,-0.115,-0.008,0.038,-0.042,-0.01,0.033,-0.032,0.011,0.005,-0.019,0.0,0.001,-0.01,-0.007,3.750116194740778,4.807682859200632,4.599849289371248,3.2811169524337096,4.285077689314172
1.0,1.0,1.0,-0.16,-0.099,0.099,-0.045,0.038,0.009,-0.073,-0.068,0.033,-0.001,0.009,-0.018,0.074,-0.001,-0.015,2.860697050407769,2.0550538337934507,3.121277071155547,4.213698951330609,7.072700643402451
1.0,1.0,1.0,-0.233,-0.306,0.147,-0.034,0.037,-0.029,-0.046,0.022,-0.006,0.028,0.013,0.015,0.004,-0.034,0.004,2.4718415358404746,2.343709603614154,6.028581100483559,4.772383856661419,4.54015566364133
1.0,1.0,1.0,-0.079,-0.092,0.011,-0.021,-0.029,0.016,0.025,-0.009,-0.008,0.056,0.007,0.011,-0.016,0.001,0.023,4.810002292464937,5.310158646439295,4.684049537250508,5.3013849396351125,6.071032549295041
1.0,1.0,1.0,-0.176,0.112,-0.074,-0.052,0.047,-0.027,0.067,0.062,0.035,-0.002,0.02,-0.018,-0.011,0.057,-0.006,2.7936626994397002,3.10324240494981,0.4842352778698418,6.664744618827404,6.469660582405846
1.0,1.0,1.0,0.167,0.591,0.12,-0.048,0.116,0.056,0.001,-0.179,0.0,0.023,-0.187,0.01,-0.033,-0.095,0.024,0.6255791300029854,3.929047825300251,1.3931728944446142,2.396677718021932,1.6161946742972817
1.0,1.0,1.0,-0.034,-0.431,0.055,0.018,-0.335,-0.017,-0.005,0.45,0.005,-0.012,-0.096,0.014,-0.01,-0.018,0.026,0.39086141756931747,6.4104511821614985,5.676149714019131,8.995082960408679,6.7469446719988175
1.0,1.0,1.0,-0.044,-0.023,-0.005,0.038,0.011,0.013,0.022,0.017,-0.015,0.006,-0.002,0.002,0.006,-0.001,-0.009,6.885211663086983,5.567787261362872,3.789912104891018,2.8148662922819905,6.230988686100143
1.0,1.0,1.0,-0.217,-0.082,0.035,-0.028,-0.017,-0.023,0.002,-0.012,0.012,0.002,0.043,-0.011,0.017,-0.04,0.029,4.5427874606523995,4.195285966398625,3.8742195099796577,7.006186028047286,5.328500629289882
1.0,1.0,1.0,-0.202,-0.016,0.026,0.007,-0.018,0.005,-0.146,-0.019,-0.027,0.099,-0.021,-0.028,0.012,0.019,0.013,5.5444307315661545,1.8101416646935784,3.353542326632005,4.440374560800354,5.4925497710045
1.0,1.0,1.0,0.099,0.097,0.014,0.012,-0.084,0.016,0.005,-0.019,0.002,0.013,-0.018,-0.013,0.018,-0.001,0.009,4.017550569124319,4.727069038300872,3.5192870664105644,3.366002623720141,0.6122678291184895
1.0,1.0,1.0,-0.014,-0.172,0.008,0.035,0.028,-0.017,-0.007,0.042,-0.027,-0.017,-0.011,0.012,0.012,0.009,0.001,4.235088953225072,4.123497372307895,7.445967192805219,2.9444298160427564,4.6031076626740495
1.0,1.0,1.0,-0.247,-0.215,0.132,-0.027,-0.011,-0.036,0.017,-0.01,-0.025,-0.007,-0.01,0.003,-0.018,-0.018,0.02,3.234352615312005,3.7001273727288853,5.755495326879095,7.382932268606314,5.387334571913255
1.0,1.0,1.0,0.323,-0.232,-0.193,0.028,-0.032,-0.046,0.759,0.0,-0.001,0.517,0.034,0.027,-0.325,-0.027,0.01,2.654106880443175,-0.39545494122243463,9.303613252773161,0.7713721531535436,5.146550657337026
1.0,1.0,1.0,0.006,-0.248,0.03,0.014,-0.167,0.035,-0.001,-0.08,-0.019,0.034,-0.025,-0.005,0.011,0.267,-0.002,0.7397100617091246,5.82352638336846,4.348178659685445,2.535432654133996,3.7178120835634187
1.0,1.0,1.0,-0.006,-0.51,-0.018,-0.037,-0.037,0.02,0.009,-0.254,-0.001,0.015,0.788,0.011,0.012,-0.355,0.017,-0.3730316449566553,5.564188149438968,5.18257839058947,3.379814288336452,4.069406136436463
1.0,1.0,1.0,-0.037,-0.056,0.101,-0.131,0.735,-0.08,-0.006,-0.223,-0.047,0.055,0.214,-0.011,0.023,-0.457,-0.014,0.06184272084359543,2.9033345263176966,1.3924153761037492,5.668653583798416,9.353342489217152
1.0,1.0,1.0,0.04,-0.379,-0.021,-0.055,-0.009,0.014,0.009,0.099,-0.02,-0.012,-0.068,-0.04,-0.012,0.026,-0.012,1.9298323474897885,4.22901619095054,8.093617588654883,4.931504881834933,-1.4375782620582864
1.0,1.0,1.0,-0.099,-0.126,0.037,-0.012,0.008,0.01,0.025,-0.007,0.01,0.001,0.012,0.019,0.03,-0.015,-0.001,4.343001498411532,6.231516080035358,4.466618536480775,7.1898619515255096,4.858716755797783
1.0,1.0,1.0,-0.024,-0.043,0.001,-0.039,0.032,-0.003,-0.029,0.008,-0.021,-0.007,0.017,0.008,0.003,-0.015,0.002,6.1593149693784754,5.2187406418762805,3.755350440633831,2.5875191852701462,7.746230478069121
1.0,1.0,1.0,-0.086,0.264,-0.036,-0.124,-0.001,-0.017,0.027,-0.06,0.007,0.052,-0.008,-0.026,0.0,0.004,-0.026,3.0182886271604126,2.8942263473879697,1.8547160311674102,5.252542973726324,1.4610632800962682
1.0,1.0,1.0,0.02,-0.148,0.024,-0.258,0.03,-0.038,0.01,0.03,-0.008,-0.298,-0.001,-0.015,-0.017,0.014,0.017,5.140172202510637,0.7160774179003386,6.739019332492274,2.9882444552764,3.8506861464550344
1.0,1.0,1.0,-0.165,0.001,-0.03,0.034,-0.016,0.01,-0.02,0.006,0.016,0.044,0.028,-0.008,0.03,-0.007,-0.013,4.263293722124953,6.461844032015823,3.2658526221007773,7.839503061815176,3.845491879254153
1.0,1.0,1.0,-0.383,-0.192,0.127,0.038,-0.008,0.004,-0.055,-0.021,0.03,0.08,0.023,-0.031,-0.037,0.008,-0.027,3.540142485881846,1.6853238984813843,5.524293004832941,6.000801130202907,3.9942561659397535
1.0,1.0,1.0,0.276,0.355,0.109,-0.856,-0.034,0.002,-0.7,-0.066,0.048,0.497,-0.034,-0.031,0.965,-0.019,-0.02,2.2539903558053145,-0.1840537282943755,2.5522909848142623,4.227044646448095,-0.10735517270929051
1.0,1.0,1.0,0.087,-0.36,-0.081,-0.026,0.029,0.011,0.06,-0.213,-0.019,0.004,0.322,-0.03,-0.023,-0.165,0.014,0.8909455717437327,3.0307256492898005,5.0785877447529995,0.9839853455150216,5.092093571808702
1.0,1.0,1.0,-0.075,-0.002,-0.005,-0.099,0.015,-0.018,-0.015,-0.032,-0.023,-0.041,0.022,-0.019,0.025,-0.038,-0.007,7.490164523901535,3.461367661198973,3.88546000240186,4.2443488378757115,2.602419675058992
1.0,1.0,1.0,-0.124,0.278,0.0,-0.26,-0.358,0.08,0.077,-0.35,-0.029,0.024,0.027,-0.001,-0.034,0.146,-0.018,0.8788698151348995,2.1245078938238007,3.222215241158896,5.22970618436031,1.073147489733071
1.0,1.0,1.0,-0.235,-0.433,0.478,-0.105,-0.37,0.159,0.105,0.413,0.054,0.009,-0.005,-0.018,-0.022,0.154,-0.042,-1.2018312806199951,1.9860589129978095,5.408410719105209,5.800406945481354,6.700754386117358
1.0,1.0,1.0,0.13,-0.438,-0.126,-0.037,0.005,-0.288,0.272,0.146,0.048,-0.398,-0.135,0.037,-0.361,0.034,0.021,1.309517484748923,0.33778686938934577,6.5876496116750864,1.8782212810372467,4.870400931289788
1.0,1.0,1.0,-0.109,0.08,0.005,0.191,0.032,0.133,-0.465,0.049,-0.012,-0.646,-0.08,0.056,0.204,0.021,-0.025,2.7042672430631396,-2.2707592215899037,1.2815951256766693,2.7659039306610107,5.696662242447731
1.0,1.0,1.0,-0.145,-0.318,0.037,-0.011,0.004,-0.009,-0.002,0.003,0.025,-0.006,0.012,-0.002,-0.002,-0.007,0.015,2.77913198912235,4.9055771944364315,6.0872048811733475,10.365627740496299,3.24412251490706
1.0,1.0,1.0,-0.21,-0.074,0.012,0.054,0.052,0.016,-0.19,0.001,-0.011,0.087,-0.012,0.035,0.03,0.024,-0.006,3.2876391691039135,1.3320056530535531,2.3107207441141915,3.7409089818763666,6.937485460268991
1.0,1.0,1.0,-0.175,-0.027,0.004,0.021,-0.028,-0.001,-0.006,-0.005,0.039,-0.02,-0.008,-0.01,-0.017,0.02,-0.003,6.565606449883294,5.288178256091527,4.53444278752033,7.37356150620943,3.586978034146873
1.0,1.0,1.0,-0.32,-0.326,0.394,-0.102,0.075,-0.017,0.084,-0.856,-0.074,-0.021,0.686,-0.027,0.029,0.032,0.057,-0.11545922205088965,1.6766805800414462,4.111203120233182,5.909843711351311,6.184246646886999
1.0,1.0,1.0,-0.176,-0.041,0.035,-0.218,0.037,-0.005,0.101,-0.023,-0.036,0.06,0.007,-0.001,-0.045,0.03,-0.009,4.672632818983535,2.031649806369232,2.320024227023732,5.830016608816094,7.754264473557404
1.0,1.0,1.0,-0.097,-0.045,0.04,-0.04,0.004,-0.01,0.032,-0.032,-0.012,-0.029,0.024,-0.005,0.042,0.007,-0.017,6.010213928125122,3.9851971864300397,8.991390595434277,7.350285973486153,6.927035752498744
1.0,1.0,1.0,-0.136,-0.37,0.238,0.029,-0.133,0.018,-0.09,0.036,-0.004,0.071,0.049,0.008,-0.016,0.132,-0.028,0.7423833804875977,2.4816875572343298,5.085109765514485,4.203141001768001,6.704245791410854
1.0,1.0,1.0,-0.218,-0.549,0.183,-0.032,0.211,-0.001,0.019,0.032,-0.011,0.002,0.032,0.018,0.015,-0.115,0.004,1.0495496370901993,2.5077402583992474,7.069211592645623,5.159640527466169,3.4049175480379046
1.0,1.0,1.0,-0.377,0.007,0.002,-0.051,-0.027,-0.028,0.13,-0.05,-0.02,-0.057,-0.032,-0.015,0.022,-0.017,-0.011,4.156152516191723,1.9656834842252635,2.6955296246222873,7.415388052301308,5.22560324102766
1.0,1.0,1.0,-0.378,-0.3,0.234,-0.026,-0.009,0.011,0.072,-0.027,-0.013,0.061,0.051,0.004,-0.023,-0.015,0.0,1.9253499438581254,1.6702007140066537,5.317985604961969,5.8678513195911295,5.264300796242125
1.0,1.0,1.0,-0.286,-0.089,0.093,-0.016,-0.004,0.036,-0.13,-0.057,0.017,0.197,-0.025,-0.002,-0.009,0.012,-0.025,4.952749617067148,1.4105391202545878,6.9258999711859905,4.7097487032096055,5.5322054203700715
1.0,1.0,1.0,-0.583,-0.436,0.321,0.157,0.06,0.015,0.038,0.063,0.039,0.022,0.02,0.018,-0.098,-0.046,0.056,1.1661474646793362,0.8589124819569776,6.2883770345128385,6.884977490013598,2.6772026019773127
1.0,1.0,1.0,0.035,-0.062,-0.009,-0.1,0.028,0.016,0.045,0.007,0.012,0.008,0.027,0.005,0.016,-0.013,-0.019,7.574257957402348,2.6255682761660806,6.24876442138831,3.170705664601113,2.798645863361431
1.0,1.0,1.0,-0.263,0.045,-0.006,0.0,-0.026,-0.032,0.021,0.007,0.002,0.014,-0.035,-0.017,0.042,-0.025,0.003,6.594701033384078,3.211069749313267,2.48713462636024,6.171765252979574,3.8279557617448097
1.0,1.0,1.0,-0.276,-0.789,0.357,0.07,0.266,0.118,0.012,0.418,0.012,0.026,-0.862,-0.016,0.016,0.964,0.018,-0.1421378182819324,2.5182855339101127,7.743852653669629,6.257009874873962,4.238104261024644
1.0,1.0,1.0,-0.008,-0.206,0.034,-0.01,-0.046,-0.026,-0.009,-0.006,-0.033,0.086,0.04,0.02,0.043,0.029,0.04,2.4150066680322504,4.481080764603154,5.390075723498944,3.2896066186835187,3.5908182047475656
1.0,1.0,1.0,-0.532,-0.077,0.075,0.049,0.031,-0.014,0.114,-0.038,-0.008,-0.112,0.012,0.008,0.034,0.002,-0.032,5.355815991378315,1.0726435426453897,4.380558422517955,6.78860613157789,4.796943178485686
1.0,1.0,1.0,-0.167,-0.427,0.248,-0.061,-0.175,0.074,0.033,0.331,0.006,-0.005,-0.155,-0.006,-0.007,-0.001,0.014,0.7646507468780013,3.766622435347781,6.042636730189555,7.179541909807611,6.155305465005174
1.0,1.0,1.0,-0.292,-0.314,0.084,0.074,-0.307,-0.025,-0.027,0.237,-0.046,-0.047,-0.015,0.004,0.039,-0.015,-0.002,0.8508729660700296,3.4802094254693268,5.432380607888815,9.106151486234019,2.05838928060467
1.0,1.0,1.0,-0.228,0.024,0.0,-0.013,-0.007,-0.006,-0.025,-0.043,-0.04,0.018,0.008,-0.03,0.017,0.007,0.06,4.4307547862380074,2.789957933366829,1.986919311340828,5.281247563143521,5.6835818752752045
1.0,1.0,1.0,0.056,-0.136,-0.036,-0.04,-0.289,0.047,-0.033,-0.088,0.033,0.017,-0.29,-0.053,0.006,0.354,-0.042,0.4838382654043234,5.346500453886128,3.731658314451352,2.2658540081003022,3.596506499238466
1.0,1.0,1.0,-0.087,0.178,-0.015,0.035,0.034,-0.023,-0.015,0.128,0.015,0.013,0.051,-0.008,-0.006,-0.05,-0.004,2.0599433206873137,5.038726904324731,0.969082108246595,5.360375558688463,5.164705553355118
1.0,1.0,1.0,-0.044,-0.002,-0.012,-0.158,-0.029,0.003,0.001,-0.012,-0.047,0.009,-0.012,-0.017,-0.066,0.025,-0.005,4.613522832328319,2.5091024544874077,3.87406104294682,4.930098057910242,1.457726303900274
1.0,1.0,1.0,-0.199,-0.104,0.031,0.011,-0.107,0.006,0.023,0.088,0.025,0.026,-0.003,0.019,0.019,0.017,-0.01,2.618501381793904,4.283521954817796,4.567098349923839,6.731090772216083,2.483988808324019
1.0,1.0,1.0,-0.163,-0.051,0.022,-0.036,0.054,0.004,-0.063,-0.029,0.024,-0.022,-0.026,-0.006,0.05,-0.051,0.009,5.429157940576443,2.925935404686283,3.652097399936433,5.051806854169161,6.8531302898774165
1.0,1.0,1.0,-0.556,-0.159,0.137,0.001,0.008,0.009,-0.368,-0.017,0.013,0.973,0.012,0.009,-0.758,0.007,-0.027,4.731413189515553,-2.2633823025288953,4.949818373808229,5.325523682545965,4.669480206185321
1.0,1.0,1.0,-0.011,-0.083,0.03,0.037,-0.025,-0.012,0.011,0.003,-0.008,-0.031,0.021,-0.02,-0.005,-0.016,-0.009,5.267632723301679,7.864977815558274,4.723175888360786,2.602621627639971,3.030546048759275
1.0,1.0,1.0,-0.29,-0.052,0.04,0.022,-0.014,0.002,-0.012,0.015,0.015,-0.018,0.024,-0.006,-0.005,-0.012,-0.023,3.872684002769755,3.2103758061646723,3.6254760508917014,7.034100185551698,4.330837821965687
1.0,1.0,1.0,-0.283,-0.247,0.172,-0.021,0.004,-0.019,0.06,0.045,-0.007,0.019,-0.047,-0.02,-0.004,-0.034,-0.008,2.5958689700474884,2.9417099100059656,6.096953712407855,8.569500057064326,4.669927773788805
1.0,1.0,1.0,-0.274,-0.381,0.133,0.023,-0.397,-0.008,-0.038,0.219,-0.005,0.013,0.029,-0.01,0.026,0.554,0.008,-1.2378728205673752,3.159254453563478,4.922269059083602,6.517121370096625,2.9341703067663705
1.0,1.0,1.0,0.022,-0.134,-0.038,-0.025,-0.057,-0.006,0.039,-0.039,0.032,-0.005,-0.012,-0.019,-0.014,0.051,-0.009,2.2551827036801333,6.321621599745064,3.9048753407527457,3.028636635591441,4.129059890745917
1.0,1.0,1.0,-0.041,-0.182,0.023,0.003,-0.039,0.04,-0.006,-0.037,-0.009,0.017,-0.004,0.017,0.01,-0.03,0.022,4.65849254729945,5.6457430169833245,6.909440130205691,4.123685095733157,4.759928094990458
1.0,1.0,1.0,-0.207,0.169,-0.066,0.006,-0.033,-0.025,-0.001,0.01,0.001,-0.015,0.064,-0.011,0.037,0.031,0.006,2.7131647863014603,4.458487837022965,1.3469502503851163,7.788418101957203,4.221884530722453
1.0,1.0,1.0,0.206,0.089,0.051,-0.018,-0.025,-0.021,0.005,-0.019,-0.028,0.02,-0.035,0.007,0.026,-0.003,0.035,4.583642954623345,3.7428109923826858,1.8950153332911301,0.517021494282937,3.6333647402600437
1.0,1.0,1.0,-0.079,0.067,-0.024,0.004,-0.029,0.003,-0.037,0.004,0.025,0.039,0.038,0.031,0.005,0.035,0.012,4.87505292467904,5.108518905644263,1.5878545819329704,4.38003524575068,3.92650726060466
1.0,1.0,1.0,-0.004,-0.092,-0.008,0.019,0.005,0.078,0.01,-0.028,0.024,-0.083,0.0,0.013,0.011,-0.03,0.033,3.88940625080698,2.258288050414704,4.445092181131769,2.2972335029291875,5.675271790753458
1.0,1.0,1.0,-0.141,-0.279,0.082,-0.006,-0.075,-0.033,0.005,-0.016,0.001,0.018,0.027,-0.009,-0.04,0.028,-0.018,1.4206924550703208,5.5796056651081765,5.275175315458749,5.494597423482691,3.282583957769485
1.0,1.0,1.0,-0.034,0.071,0.015,-0.03,-0.246,0.028,0.053,0.066,-0.017,-0.031,-0.745,0.016,0.029,-0.394,-0.019,0.0895332676199021,4.7331057279240305,2.566671741582469,3.762563344810065,4.254662339636691
1.0,1.0,1.0,-0.161,-0.07,0.021,-0.076,0.187,-0.037,0.025,-0.042,0.039,0.013,-0.041,-0.012,0.026,-0.036,0.006,1.6330531134689543,3.4930114657289524,1.8538042480140158,7.303535959492882,7.0222274056875165
1.0,1.0,1.0,-0.172,-0.05,0.08,-0.184,-0.036,0.012,0.055,0.012,0.023,-0.004,-0.017,-0.017,-0.049,-0.025,-0.018,5.693571334656065,2.246168276767591,4.903396767527788,5.2622394696535375,8.007683637192418
1.0,1.0,1.0,0.056,0.092,-0.004,-0.074,-0.104,-0.002,-0.017,0.007,-0.036,0.014,0.016,0.0,-0.013,-0.008,0.031,3.461167661844246,4.103761837965041,4.096073233430155,3.679546193579233,0.6952775668090005
1.0,1.0,1.0,-0.037,-0.094,0.019,-0.008,-0.044,0.002,0.009,-0.009,0.022,0.019,-0.016,-0.011,0.005,0.041,-0.004,3.6621236935211448,5.122792244718218,4.297510856423454,2.5783467522607157,7.01212933544769
1.0,1.0,1.0,-0.005,-0.274,0.025,0.054,0.011,0.041,0.009,0.023,-0.012,-0.061,-0.009,-0.008,0.018,0.034,0.008,3.3130043192555423,6.205680651357824,6.4206097439825625,2.7192771514197225,5.644023128077909
1.0,1.0,1.0,-0.002,-0.12,0.008,0.148,-0.008,-0.014,-0.022,0.046,-0.04,-0.111,-0.016,-0.017,-0.003,0.001,0.032,4.714455769169367,1.6150431301572648,7.5002594810088965,2.034364428106462,6.0652764386564035
1.0,1.0,1.0,-0.182,-0.391,0.353,-0.011,-0.296,0.035,-0.094,0.222,-0.034,0.031,0.01,0.019,0.039,0.158,0.001,0.37154952709548983,1.992906764924482,5.244299904908561,4.229260395107155,6.8308764712312104
1.0,1.0,1.0,-0.063,0.089,0.0,-0.006,0.002,-0.02,-0.034,-0.013,0.005,0.021,-0.016,-0.025,-0.022,-0.006,-0.004,4.869553559566756,3.503651031881354,1.6690929857551455,3.8601402882227775,3.941749108842349
1.0,1.0,1.0,-0.298,-0.163,0.321,-0.373,-0.094,0.105,0.365,-0.004,0.025,0.062,0.037,0.001,-0.106,0.004,-0.002,2.9211744363781706,0.765488412957624,6.763180380314333,7.049257837597576,7.464481109285076
1.0,1.0,1.0,-0.776,-0.479,0.587,0.18,-0.049,-0.271,0.404,-0.432,-0.81,-0.711,0.805,-0.656,0.555,-0.088,-0.087,-2.0855999073027958,-0.541351255764142,4.833535450724222,8.361992017709497,4.4335783466481535
1.0,1.0,1.0,-0.079,-0.093,0.14,0.04,-0.068,-0.012,-0.058,0.023,-0.033,-0.051,-0.003,0.034,-0.002,0.026,-0.006,3.86543305838795,2.3398953439030983,5.791203006162947,3.143492080718133,8.012228379197452
1.0,1.0,1.0,-0.093,-0.337,0.03,-0.001,-0.018,0.021,-0.052,-0.183,0.021,-0.019,0.22,0.007,0.011,-0.079,0.024,1.1478789055497334,2.8901611081054,4.69225312601941,3.0478456090503947,5.1063125613654705
1.0,1.0,1.0,-0.893,0.019,0.008,0.621,-0.056,-0.063,-0.275,0.001,-0.024,0.06,0.016,0.032,0.026,-0.015,0.027,4.0728453065310575,-2.3109365092120315,4.492670397628183,7.850138660908164,1.9596642196138583
1.0,1.0,1.0,-0.342,0.003,-0.011,0.008,-0.057,-0.043,0.071,0.025,-0.01,-0.052,-0.006,0.028,0.026,0.022,-0.01,4.638685460711329,2.3122024815117723,1.6376069044696377,6.894375395734068,5.008310823159172
1.0,1.0,1.0,-0.493,-0.76,0.417,0.148,0.195,0.043,-0.039,0.255,-0.006,0.02,-0.35,-0.022,-0.021,0.116,0.001,-0.28426497770064874,1.9560756432919935,6.972244434636474,7.738214140068307,1.8718002077116735
1.0,1.0,1.0,0.279,-0.208,-0.039,-0.269,-0.172,0.065,-0.314,0.141,-0.075,-0.003,-0.054,0.017,0.086,-0.04,0.006,1.9723215916914594,1.1371197593114184,5.818968546720905,3.2494557755721165,0.9280124744955494
1.0,1.0,1.0,-0.25,-0.092,0.076,-0.037,0.024,-0.015,0.023,-0.019,0.002,-0.048,-0.021,0.041,-0.009,0.01,0.037,5.294868602526094,2.407973939588257,4.254943360003907,5.4773881289587,5.981247480509728
1.0,1.0,1.0,-0.152,0.02,0.004,-0.05,-0.021,-0.015,0.007,0.029,-0.026,0.029,-0.019,-0.006,-0.032,-0.025,-0.037,7.015969644996481,3.8016105007557606,3.6194235246860034,6.625920565675988,0.46951876862761033
1.0,1.0,1.0,-0.48,-0.046,0.028,-0.022,-0.017,-0.031,0.071,-0.048,-0.005,-0.078,-0.019,0.005,-0.021,-0.012,-0.019,3.9444914187398075,1.2443414874996193,3.441032584348873,6.360924103943601,4.9109585928014425
1.0,1.0,1.0,-0.128,-0.056,-0.012,0.012,-0.016,0.008,0.006,-0.025,0.013,-0.024,0.008,-0.008,-0.009,-0.003,-0.026,6.378061440598831,4.049531411077866,6.749414378268943,4.93852454323543,5.731853473207535
1.0,1.0,1.0,-0.181,-0.228,0.037,0.004,-0.07,-0.02,0.02,0.054,-0.012,-0.001,-0.013,0.004,-0.011,-0.003,0.038,2.520091267659187,5.195562902582771,5.9196117369255825,7.572293784295621,1.7402685184354496
1.0,1.0,1.0,-0.096,-0.153,0.039,0.003,-0.076,-0.037,0.017,0.0,-0.003,0.04,0.009,0.007,0.006,0.017,-0.001,3.52166043740295,5.092387482612855,7.617253287591338,4.743532523665451,6.940782152401278
1.0,1.0,1.0,0.054,-0.201,-0.037,0.015,-0.05,0.009,0.027,-0.048,0.015,0.009,0.076,0.005,-0.003,0.031,-0.02,1.9553169198074214,4.393300311718664,9.052616407806179,0.8055116599554681,6.206582018072511
1.0,1.0,1.0,-0.12,-0.037,0.027,-0.007,-0.027,0.002,-0.039,0.011,0.008,0.036,0.008,-0.008,0.035,-0.021,-0.006,5.107088184708585,4.9899667699579355,5.094345744221189,7.693128186212144,6.496087740578295
1.0,1.0,1.0,-0.407,-0.1,0.065,-0.103,-0.215,0.332,-0.327,-0.148,0.291,0.502,-0.783,-0.459,0.141,0.607,0.078,-0.8587929722961194,0.23176843427226634,3.247973515854704,4.678526861456687,4.330939308156413
1.0,1.0,1.0,-0.295,0.183,-0.076,-0.277,-0.042,0.043,-0.103,0.01,-0.117,-0.046,0.02,0.03,0.63,-0.011,0.001,2.1769685126103306,0.2122624221272571,1.5651051841369572,4.414851544369468,3.6069852120516273
1.0,1.0,1.0,-0.244,-0.043,0.195,-0.87,-0.014,0.018,0.56,-0.025,-0.043,0.493,-0.008,0.001,-0.798,-0.013,0.013,4.287741212037022,0.043455362280434784,3.4652424527941017,5.489291841051811,8.48701840208625
1.0,1.0,1.0,-0.234,-0.06,0.042,0.023,0.011,-0.02,-0.094,-0.037,0.003,0.069,-0.022,-0.017,0.049,0.006,0.029,5.328463882892109,2.0732808188455607,3.4298412906187026,4.327889349166578,6.071090535495375
1.0,1.0,1.0,-0.089,-0.206,0.029,0.016,-0.024,-0.038,-0.04,-0.054,0.03,-0.031,0.077,0.014,0.006,-0.028,0.026,2.393982801759079,2.919923200169014,5.004162729913621,3.02793651897273,5.565659726241264
1.0,1.0,1.0,-0.367,0.233,-0.104,0.156,-0.853,-0.133,-0.05,-0.711,0.029,0.01,0.474,-0.022,-0.028,0.961,-0.031,-0.15918800316001658,3.066999134396765,4.057255429505057,9.489371961328239,0.2007804719877564
1.0,1.0,1.0,-0.11,-0.282,0.058,-0.004,-0.036,0.014,-0.04,-0.421,0.015,-0.003,0.116,0.003,0.006,0.228,-0.022,0.5475023639335852,4.380787183066337,4.008893387213958,3.958788745912666,4.975172929323246
1.0,1.0,1.0,0.037,-0.229,-0.006,0.005,-0.016,-0.013,-0.038,0.034,-0.032,-0.058,0.059,0.017,0.006,-0.026,-0.016,3.0177139215916338,2.9241493062486223,5.760454392325414,2.3275718728195214,5.273539554316382
1.0,1.0,1.0,-0.185,-0.152,0.067,-0.007,-0.002,-0.009,0.038,-0.044,0.008,-0.018,-0.02,0.004,-0.013,0.062,0.017,3.346938049402002,4.682829790702799,4.138378789385485,5.280749157822358,4.540724891984194
1.0,1.0,1.0,0.019,-0.7,-0.031,-0.018,0.006,-0.768,0.092,0.702,0.138,-0.626,-0.963,0.607,-0.076,0.687,-0.127,-1.365949591931309,0.36465915173139285,7.284630784687237,2.3403621284128113,5.02031637530769
1.0,1.0,1.0,-0.721,-0.118,0.133,0.022,-0.022,-0.034,0.573,0.023,-0.004,-0.783,0.035,-0.006,0.485,0.0,0.017,6.402724751703626,-1.738192759751815,5.268994874610243,7.008618057841441,4.86481121338608
1.0,1.0,1.0,-0.145,-0.211,0.076,-0.015,0.006,0.101,-0.53,-0.104,0.098,-0.458,0.052,0.002,0.659,-0.025,-0.016,2.138901671959763,-1.2147875040928415,4.440906381384154,3.3254782279015194,5.06000935363833
1.0,1.0,1.0,-0.145,0.016,0.005,-0.039,0.037,0.068,0.025,-0.023,0.032,-0.017,-0.028,0.005,0.007,-0.012,-0.003,3.560042449540562,2.653500224424237,1.0593588690659015,8.137544181191464,6.901442815287487
1.0,1.0,1.0,0.109,0.079,-0.014,-0.269,0.009,0.046,-0.084,-0.007,0.017,0.072,-0.02,-0.012,0.026,-0.005,-0.007,4.7418498613837095,1.7239510415365449,3.2717305576272766,3.4770263522021807,1.6105780665404632
1.0,1.0,1.0,-0.232,-0.124,0.042,0.047,0.045,0.01,-0.017,-0.022,0.023,0.024,0.003,-0.023,0.014,-0.024,-0.018,5.872693207070631,3.9574411357602117,8.591387509805193,7.581955392874917,2.925623213617274
1.0,1.0,1.0,-0.185,-0.042,0.031,0.001,0.003,-0.018,0.012,-0.016,0.008,0.008,0.007,0.003,-0.032,-0.023,0.011,3.5494387469654227,3.8757209229865506,3.105618344259203,9.486656691821256,5.262451970122986
1.0,1.0,1.0,-0.033,0.004,0.011,-0.029,0.031,-0.008,0.018,0.012,-0.016,0.008,0.038,0.034,-0.026,0.033,-0.007,4.209371235410005,4.61141272112736,8.708651896686563,4.361886728249957,9.38886131822333
