0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.0852,-0.0476,0.0064,0.0012,-0.0128,-0.0052,3.363738957092867,2.5753891851587807,5.390575282661701,3.8217572875150365,6.30473044927542
1.0,1.0,1.0,-0.31,-0.002,0.0112,-0.0112,0.0088,-0.0376,1.0533269735494355,0.7907071934043466,6.894014445949375,5.765762362175634,5.972731835102708
1.0,1.0,1.0,-0.3396,0.0244,-0.0184,-0.0196,-0.0124,-0.0272,4.477620583592037,0.9165216717623674,6.014814128003637,3.192758976793227,2.0125171314704438
1.0,1.0,1.0,0.3844,0.0304,0.0156,-0.714,-0.0156,0.0064,8.487102555077238,-1.8236283324953133,4.103503937260589,6.49868266961105,2.9971200278886996
1.0,1.0,1.0,0.4956,-0.004,0.0084,0.094,-0.0172,0.0,4.96730113555768,0.504137859440156,3.835929880029088,6.628939367991575,9.679327887138225
1.0,1.0,1.0,0.0176,0.0348,0.026,-0.0192,-0.0068,0.0156,2.7253753928615083,3.0696983842507892,2.0243428894156796,7.181067357330201,7.022218419547934
1.0,1.0,1.0,-0.01,0.0792,-0.0332,0.0004,0.0248,0.0412,3.3404592609122785,4.193276957442812,7.682280446167726,5.273043316419959,0.9025183350748458
1.0,1.0,1.0,0.0124,0.0128,-0.0164,-0.0008,-0.01,-0.0028,5.859592501446501,4.8742896358474095,5.0942704015406814,8.854407114907048,6.007331518741879
1.0,1.0,1.0,-0.0056,0.0072,0.0392,-0.06,0.1456,-0.0104,1.055394666953894,1.5658941989062904,4.476139139178417,6.001158897848227,3.800288569070066
1.0,1.0,1.0,-0.5784,-0.1796,0.1292,-0.0652,0.0452,-0.0056,1.819056263093744,-0.5992676327201014,4.181646519616739,5.732990792670574,6.704470313245338
1.0,1.0,1.0,0.166,-0.1256,-0.01,0.0368,0.034,-0.0276,2.4722369772778565,2.198259820016092,5.151132231590195,8.43280536198357,6.672676420585812
1.0,1.0,1.0,-0.0524,0.0352,-0.0156,0.0044,-0.0456,0.002,1.7400420803516459,3.3993281856091317,1.247885961924442,3.834690189257402,1.223501314740425
1.0,1.0,1.0,0.0084,0.0024,-0.002,0.0052,-0.0116,0.0256,5.982446712386999,4.4277956435133525,8.118887950365213,4.452687262051814,5.351704718824438
1.0,1.0,1.0,-0.592,-0.2752,0.4176,-0.1956,-0.0248,0.1324,1.0717936775304597,-0.22383525458506437,4.761506047959797,4.800461536166479,5.728961966395322
1.0,1.0,1.0,0.0156,0.0232,0.0092,-0.0228,0.0124,0.0136,3.3704181344060933,3.8362074173412744,1.9640410308778877,6.299340716416119,7.149997437043946
1.0,1.0,1.0,-0.1484,-0.0172,0.0384,-0.0928,0.0128,-0.0088,5.042114955483501,-0.3415104281882715,5.768607374628545,6.72227298773951,4.477175960036589
1.0,1.0,1.0,-0.0168,-0.18,-0.0192,-0.014,0.0324,0.008,1.7969017027085163,3.895353945582074,4.700293032372744,3.5916576752173053,6.509641389462047
1.0,1.0,1.0,0.0032,0.0088,-0.0016,0.004,-0.0076,-0.0132,3.968777244753361,3.9548046466077014,2.895036180530586,5.195049809476282,4.373134107685095
1.0,1.0,1.0,0.0772,0.0336,0.0044,0.0628,0.04,0.0108,1.6322812498611794,1.147963262827776,4.850370570967316,8.123523267167858,2.6562873360656427
1.0,1.0,1.0,-0.0416,-0.0364,0.0068,0.004,0.0128,0.0144,1.839266714661027,2.1403351575972254,4.150423405559486,6.782028838440647,4.861528181861034
1.0,1.0,1.0,-0.0088,0.0004,-0.01,-0.0228,-0.0012,0.0304,3.326394153918519,4.118459532608537,5.975772087251804,5.005615788527066,4.0527388844565095
1.0,1.0,1.0,-0.0104,-0.0072,0.0368,-0.0008,-0.0136,0.0216,4.7391486008198065,3.1873529703690187,5.370988752753786,7.10017560091514,4.960182463411096
1.0,1.0,1.0,0.006,-0.0096,0.0148,0.1224,-0.02,-0.0032,2.8343754710059175,1.4303369378390633,5.8201047804068065,7.505931261769636,4.142713960229553
1.0,1.0,1.0,0.3428,-0.0196,-0.0744,-0.4316,0.0228,-0.0376,1.935459235109728,0.08274642287151046,7.175480781073043,0.957791775866009,5.024165136986958
1.0,1.0,1.0,0.0264,-0.2608,-0.032,-0.0052,-0.014,0.0064,0.422069338959858,3.7374696307485324,4.341893771381487,8.015282032059297,5.388852962663812
1.0,1.0,1.0,-0.4316,-0.0156,0.056,-0.428,-0.0064,0.0096,3.8012534873051362,-1.581493683397463,5.747925656268238,4.931399727129155,5.204012713882217
1.0,1.0,1.0,0.0964,0.0136,0.0228,-0.4008,-0.0044,-0.0004,6.877281848537713,-0.7446272542404819,9.669807151080931,6.884566807139059,6.542291542854886
1.0,1.0,1.0,0.02,0.2148,0.0212,-0.0084,0.0304,-0.0308,1.7619302785239213,4.241917406267479,6.939385544445087,5.901595326542062,1.2947152529140862
1.0,1.0,1.0,-0.0568,-0.0208,0.008,0.0132,0.032,-0.006,4.157035612505539,2.453818993401293,6.1877744388064855,6.197051072260197,6.785209033022106
1.0,1.0,1.0,-0.0552,-0.0304,-0.0232,-0.0128,0.0272,0.0,3.00210714849726,2.772589691759644,3.797357296973633,2.9645520508809753,10.79860740445049
1.0,1.0,1.0,0.0028,-0.0084,-0.0144,0.0076,0.0216,0.0108,2.8019262419909357,5.612424386506177,3.7057827321835854,5.191010970880075,3.94915984086672
1.0,1.0,1.0,-0.1356,-0.002,0.0072,0.0052,0.0076,0.008,3.579054958186258,2.00238599518134,2.632308060808216,3.859520741308647,6.245639028624526
1.0,1.0,1.0,0.2636,-0.0396,-0.0568,0.02,-0.0104,0.0032,3.302798554994228,1.380416675515883,5.076450909821359,9.25252087615114,6.119857261931458
1.0,1.0,1.0,0.0252,-0.2008,0.01,-0.0216,0.0132,0.0124,1.6671316026141942,3.9095038028564337,3.919248554847097,2.48230026509889,6.72263126528975
1.0,1.0,1.0,-0.0088,0.0068,0.0012,0.078,-0.006,0.0192,1.0871091505740922,1.7655807660492246,4.978818966171876,4.461867530864783,3.9927632107096076
1.0,1.0,1.0,-0.0496,0.0236,-0.0044,-0.0292,0.0504,0.01,3.410608917222962,2.976826478393551,3.4110063582685974,6.367512720189593,4.641120962314898
1.0,1.0,1.0,-0.0244,0.04,0.0212,-0.0184,-0.044,-0.0024,1.7662830409136463,4.949287945517816,6.507261206243866,3.347803599808193,7.0914598187520586
1.0,1.0,1.0,0.0372,-0.0196,0.0248,-0.0088,-0.0264,0.012,5.062571248921896,4.588517785463625,5.941353934112698,8.965561431022422,6.827106578705452
1.0,1.0,1.0,-0.0032,0.0248,-0.004,-0.0064,0.0016,-0.0112,4.579536926882167,5.229865966644578,9.056675175964317,6.210521280767725,5.406710396286589
1.0,1.0,1.0,-0.1012,-0.0096,0.0036,-0.0504,0.0332,-0.0116,4.174466750036251,1.7372086009604513,4.164364609873816,2.455495294330503,2.8605345897042405
1.0,1.0,1.0,0.158,-0.0916,-0.0192,-0.0552,-0.0004,0.0092,3.264790490899716,1.2222623550414606,4.470326799846038,7.091006278968584,-0.9201043895494481
1.0,1.0,1.0,-0.4604,0.0348,-0.0464,-0.0928,-0.0304,-0.0024,3.86927881531835,-0.0230940380027036,6.467066389741827,3.5972964758818455,2.4484134749762227
1.0,1.0,1.0,-0.0144,-0.0452,-0.0044,0.0004,-0.012,0.0036,2.8833942779309263,3.5644794825002926,6.13475983660317,3.0526250602907234,6.21563353189306
1.0,1.0,1.0,-0.0104,-0.0148,-0.0236,-0.0072,0.0092,0.0036,3.485893894518943,3.056256597108967,3.9952697825981414,6.920233680337046,6.008685348651775
1.0,1.0,1.0,-0.0396,-0.08,0.0212,-0.016,0.014,-0.0116,2.302791230333912,3.106977557967182,4.174010077787277,1.7393171884918783,2.0129688051779486
1.0,1.0,1.0,-0.0108,0.1464,0.0196,-0.0056,-0.2208,0.0216,0.3358835768852084,5.8307291557752094,5.581052136294295,2.6671869446030203,3.4234208187365045
1.0,1.0,1.0,-0.0124,-0.0124,0.0032,0.014,0.0052,-0.008,6.762869198688179,2.4349156967442056,6.157903556674181,4.24587866848497,3.2470200960270983
1.0,1.0,1.0,-0.1112,-0.0176,0.0056,-0.0292,-0.0076,-0.0144,2.919436822167963,2.389196395227042,6.190149190688192,5.288132246655686,7.318951650890234
1.0,1.0,1.0,0.9188,-0.0016,-0.0148,0.7652,0.0144,0.0188,6.156224291250371,-0.16794795470312662,2.471341589533144,8.22021131603503,7.157034435124127
1.0,1.0,1.0,-0.0592,0.0,-0.0088,-0.0252,-0.01,0.0016,3.166005973687146,1.7171160309477902,6.632764523602068,5.103758786676825,4.662800726077665
1.0,1.0,1.0,0.022,0.0344,-0.0164,0.0016,-0.0188,-0.0076,2.9953589493579837,6.104815641755536,5.536078112923271,5.520642284230331,2.463987516827738
1.0,1.0,1.0,-0.0076,0.0096,0.034,-0.0092,-0.0112,-0.0236,6.087597105606644,3.668761969781161,3.8172539383951047,4.6970791999984725,4.7544596589840085
1.0,1.0,1.0,-0.0008,-0.04,0.0224,0.0112,0.0676,-0.0004,1.3118696398218284,5.716499617042692,7.108109367654582,-0.8601657250410382,5.235740817533034
1.0,1.0,1.0,-0.0292,0.0008,-0.0012,0.0036,0.004,0.0124,4.463431226398816,3.165535534444547,5.76117084757204,6.399712807534165,4.947094893038382
1.0,1.0,1.0,0.1288,-0.0512,-0.016,-0.0132,-0.0192,-0.0084,2.517525000611837,2.2319842024185435,4.893576984531236,6.609511228090653,0.9792128745460955
1.0,1.0,1.0,0.0412,-0.0248,0.0172,-0.0084,-0.014,0.0312,3.331113646617579,3.948382759201757,4.307905822120698,1.7814727188974628,4.960480983159647
1.0,1.0,1.0,-0.0636,-0.0008,-0.0108,-0.0056,0.0188,-0.0292,4.864019241150953,2.2622975234947202,4.754613496039963,5.153758057973553,5.253898339751726
1.0,1.0,1.0,0.0948,-0.1172,-0.0192,0.0128,-0.9728,-0.0104,-0.9123522065570571,2.545017200697532,5.82178360075578,9.07848623101045,8.07510294245531
1.0,1.0,1.0,-0.072,-0.0232,-0.0056,0.002,0.0036,-0.016,4.697443372380478,2.6943343491973857,8.822454138391242,3.7293249589063664,2.162222228542181
1.0,1.0,1.0,-0.0168,0.018,0.014,-0.0024,0.006,-0.0188,2.846490527386476,6.5832510730109846,4.628001387368607,3.6775019788994285,3.988403530441393
1.0,1.0,1.0,0.0148,0.0096,-0.0068,0.0468,0.0132,0.016,3.203895793624729,1.4233652528021663,8.011236824135324,4.513476793601398,4.1470821893940375
1.0,1.0,1.0,0.0352,-0.0232,-0.0184,-0.008,-0.0116,0.0036,4.318959203690836,2.371532952005479,4.996333567530337,2.2566847815569715,6.527880917936032
1.0,1.0,1.0,-0.0136,-0.0036,0.0076,0.0148,-0.0092,-0.0024,1.889366339048468,7.009458521994212,2.8619571711260328,6.964288144568458,3.9263545272360814
1.0,1.0,1.0,-0.0672,-0.0116,0.0044,-0.0084,-0.0168,-0.01,4.1851902034114525,1.9953911846100887,6.519604626423005,6.3339299775358775,6.466840523473584
1.0,1.0,1.0,-0.1988,-0.478,0.1512,0.0248,0.0828,-0.0044,0.704068207820483,1.809077207785689,3.223453361062351,3.125818812760014,1.6406844823663334
1.0,1.0,1.0,0.014,-0.106,-0.0048,0.026,0.0392,0.014,2.5730667409918344,4.35477802104259,3.040791026163032,7.609655818739705,1.812244539033057
1.0,1.0,1.0,-0.006,-0.0616,0.0156,0.008,0.0064,-0.0016,3.492366404425604,3.1455328211685236,6.176095866864782,6.461338779759654,5.9374715789750105
1.0,1.0,1.0,0.008,0.0472,-0.0096,0.0028,-0.0128,-0.0068,2.268119295499897,5.3025941943838735,2.5260761002137135,6.505736706636004,6.153670684715009
1.0,1.0,1.0,-0.0524,-0.0068,0.0048,-0.958,-0.0132,0.0072,7.175099408635343,-2.4215529025362086,2.1105655186915318,6.104012350855074,4.121785399721099
1.0,1.0,1.0,0.312,-0.0208,0.0072,0.0296,-0.0184,0.0048,5.549369702953753,0.9146054768478331,2.5945082306341916,9.466709407262222,6.066811290338731
1.0,1.0,1.0,0.0408,-0.0176,-0.0248,0.0296,-0.0128,0.0192,3.434527576201031,1.327275683980274,8.712217189315005,7.318450360278836,3.525922580890767
1.0,1.0,1.0,0.0044,-0.1528,0.0148,0.0156,0.0036,0.008,1.369862666315585,3.359971552923412,4.304220390091664,7.51995715235512,5.572686824178101
1.0,1.0,1.0,-0.156,0.0216,-0.028,-0.0648,0.0064,0.0104,3.3852429140191322,1.3803919296278606,2.5349183638435724,5.504779844369092,5.106225971959799
1.0,1.0,1.0,-0.0976,-0.172,0.0256,-0.0128,0.0292,0.0028,2.0028531752027336,2.2242160319939166,3.968024966659975,5.7107859192670105,6.924589993629233
1.0,1.0,1.0,0.014,-0.0236,-0.0016,-0.0228,-0.0036,-0.0176,4.920868645648724,4.45342551407541,6.173834225475439,3.2271067966304017,4.930158941110214
1.0,1.0,1.0,-0.0016,0.0008,0.0032,-0.0028,0.0012,0.0032,4.023397466259422,2.916813235365775,2.842711766560742,3.168215865333077,4.793900575078459
1.0,1.0,1.0,-0.1976,0.0168,0.0104,-0.0516,0.006,-0.0136,4.3215698103110665,1.0690925467451744,1.3984725214644005,4.691119130316187,5.453537418599367
1.0,1.0,1.0,-0.0028,-0.1112,-0.0084,-0.0088,-0.0292,-0.0052,1.9496781369102854,8.686373338468094,2.9562564947940384,5.113809288951577,2.6605711633536466
1.0,1.0,1.0,-0.0188,0.0684,0.0128,0.0064,-0.004,-0.004,2.983628520051345,5.6812434590201,6.53419661419342,3.500948157347516,1.5428469628611787
1.0,1.0,1.0,0.008,-0.0068,-0.022,0.0816,-0.014,0.0124,2.830912154095174,1.562766123706481,2.870967320608964,4.692901570476576,3.8441477563486375
1.0,1.0,1.0,0.0592,-0.002,0.0028,-0.0356,0.0224,-0.006,2.891478549863727,2.701114472527511,6.9114083958064185,2.2748766499863287,6.201967262265997
1.0,1.0,1.0,-0.0532,0.0944,-0.0012,-0.0064,-0.1388,-0.0252,0.8745141738977287,3.9054075009786033,6.952369033429362,4.329162785750158,6.807946662415226
1.0,1.0,1.0,-0.0688,0.0284,-0.0148,-0.0068,-0.0112,0.002,4.956936538087611,3.41808908019113,6.918960700492061,2.973348289559121,8.503603501628204
1.0,1.0,1.0,-0.0076,0.1808,0.0068,-0.0056,-0.1284,-0.002,-0.18008573801049899,5.028861621236836,7.2332598699997455,3.962573776675158,3.3539264836355227
1.0,1.0,1.0,-0.0128,-0.0116,0.0268,-0.0156,0.0264,0.0116,3.461489805212091,4.068020812306321,4.834565845579973,3.674454658095677,5.017376694084082
1.0,1.0,1.0,-0.0056,-0.0004,0.002,-0.0044,0.0148,-0.0136,5.850341368712069,2.292620297040289,5.519597361459668,5.4600919072496765,9.137229105701538
1.0,1.0,1.0,0.0048,-0.0216,-0.0152,0.0056,-0.0296,0.0056,2.725414630541512,5.839348465963203,4.490138569600203,8.633092068212521,5.2770336687787145
1.0,1.0,1.0,-0.0148,-0.0136,-0.0004,-0.016,-0.0096,-0.0032,4.4637640991518825,5.690184306636952,2.140984308973253,5.895335624357549,4.861859738066914
1.0,1.0,1.0,-0.0204,0.0068,0.0096,-0.002,0.224,-0.0116,0.8479803019487293,4.368865513200917,4.405533447620404,2.6412225822912094,3.2188050702548408
1.0,1.0,1.0,-0.0212,0.0064,0.0052,0.0056,0.01,-0.0204,4.602647167900906,2.205812226335333,6.022170369949082,4.5377696686640725,4.411710518427485
1.0,1.0,1.0,0.0836,0.0644,0.052,-0.0216,0.6996,-0.0316,-0.3927952173098048,1.7713092538910793,4.6792903744350705,5.939773785277321,3.0670915322937278
1.0,1.0,1.0,0.0124,-0.0384,-0.0244,-0.0004,-0.0152,-0.0172,3.0412278285427887,4.0710328162868015,5.271953169248277,6.0076327518789,8.535060252974779
1.0,1.0,1.0,-0.0148,-0.2544,0.122,-0.03,-0.8308,0.0136,-0.01829951052615053,2.6563852113634825,5.459129454444454,5.376812211499155,4.644165885945933
1.0,1.0,1.0,0.0316,0.0212,0.0168,0.01,0.0076,0.0128,4.154727807175497,3.8936655289542843,6.479722371238136,6.871582527118935,2.9843792093909682
1.0,1.0,1.0,-0.0012,0.0008,0.0204,-0.0024,-0.0488,-0.0056,4.843710478306578,4.569645075242496,4.162241649416348,5.077597767854328,3.6686807847046583
1.0,1.0,1.0,-0.0264,0.0192,-0.012,-0.0068,0.0028,0.0224,3.271599238627931,6.874233111114483,4.567975141603514,6.085228264782529,3.698421720314322
1.0,1.0,1.0,0.0324,0.0176,0.0164,0.018,0.0176,-0.018,4.820741392752893,2.5355094644520095,3.343251872232904,5.471519917122775,2.6675554823246155
1.0,1.0,1.0,-0.1484,-0.3796,0.064,0.0032,-0.6788,-0.0108,-0.5054217858160097,1.9421928061055398,2.269355310678018,4.876289185947508,8.429477583497349
1.0,1.0,1.0,-0.0172,-0.034,0.0056,-0.0108,0.0272,-0.018,2.306305145099258,6.476016393482446,6.693090269021096,0.30396909210456435,5.624845797041183
1.0,1.0,1.0,-0.0744,-0.026,-0.0036,-0.024,0.0016,0.0176,4.45117072478317,2.0543514149226088,4.790210371241563,6.09449035022137,6.991987867536731
1.0,1.0,1.0,-0.0116,-0.0232,-0.022,0.0,-0.0072,-0.0032,2.840041021666297,4.3146518129732145,6.48785258268329,3.68227514694072,6.739133864625664
1.0,1.0,1.0,0.0116,-0.3516,-0.0016,0.0204,-0.3008,-0.002,0.315150515200318,3.305422752917838,5.075299735441185,3.4534052949057967,5.190971895454745
1.0,1.0,1.0,-0.6888,-0.0524,0.0524,0.1128,0.0016,0.0072,3.1481924262801195,-0.6252518269082525,4.488902477690875,5.526039588763659,6.436647765790556
1.0,1.0,1.0,0.0236,0.0564,0.0,-0.0304,0.0228,0.022,2.0942432117966714,6.225916591314781,8.075538642771054,8.2241828374175,5.040287490644252
1.0,1.0,1.0,-0.03,-0.0296,-0.0004,0.0004,-0.0136,0.0204,2.3654716103861215,4.967612369720671,5.531288478851169,6.255122241688592,4.481224435761442
1.0,1.0,1.0,0.0048,-0.0768,-0.0168,-0.0024,0.1572,-0.0044,0.6994145223698958,3.4711950384120964,8.926258823575564,4.155310377363174,2.7522894678928194
1.0,1.0,1.0,0.006,-0.0212,0.0224,-0.0044,-0.0104,0.0284,3.3121947353938364,2.137888075742692,5.616760277849706,7.086333494663968,3.653022630440017
1.0,1.0,1.0,0.1384,-0.002,-0.01,0.0264,-0.0144,-0.0056,3.960157515477782,1.1444127984767452,4.265192773449433,7.947127044537243,5.488911540544834
1.0,1.0,1.0,0.0316,-0.0112,-0.014,0.0048,-0.0064,0.0056,3.2375405312091172,1.9807846470921462,3.776599126724615,4.798038523168949,3.075883628878348
1.0,1.0,1.0,0.0136,0.0032,0.0072,0.0056,-0.0056,-0.0104,4.852266439890228,3.3223703348890194,2.2026131942673874,3.3612968672644605,4.951170491844635
1.0,1.0,1.0,-0.37,-0.008,0.0188,0.12,0.0104,0.0096,5.854591546299031,1.0839172084234971,3.5537662565591246,3.503848764757118,7.850234323396188
1.0,1.0,1.0,-0.01,0.1024,-0.0052,-0.1148,0.0148,-0.0048,2.9667224710651525,1.3926998935614097,7.740966575265675,6.057383710972115,7.7534232003537
1.0,1.0,1.0,0.004,0.3256,-0.0512,-0.004,-0.5888,-0.004,-1.0201669564408578,3.727174270498029,1.9939799212300815,6.285444565018278,4.881394560369543
1.0,1.0,1.0,0.0056,-0.2864,-0.0288,0.0424,0.2212,0.0292,-2.0751496287014017,1.8160436516218594,6.6121514280846,3.2848061681549563,5.226065746728659
1.0,1.0,1.0,-0.0148,-0.0036,0.0032,0.02,-0.0048,0.0136,3.874445356867128,4.803858981773604,2.2496532920689187,3.2521956866663544,7.564595905511453
1.0,1.0,1.0,-0.0248,0.0068,0.002,-0.0124,-0.0012,0.0016,5.612078540323367,5.612765497062774,4.073658791565049,4.8721637934329145,6.892106060872721
1.0,1.0,1.0,0.0224,0.0068,0.0084,0.0628,-0.0036,-0.0024,6.174338339130832,1.713745245041616,2.7768079271886896,3.164920097369566,4.643824618472292
1.0,1.0,1.0,0.346,-0.2124,-0.4232,-0.2004,-0.0088,0.0164,0.44316516500999503,-0.16594154580893505,9.57430236767956,5.782575685661429,2.8705450285916116
1.0,1.0,1.0,-0.0208,-0.0044,-0.0028,0.7936,-0.0124,-0.0124,4.309730086056799,-0.35779504625550773,3.6905286396267245,7.446735559782464,4.783729416107836
1.0,1.0,1.0,-0.0096,-0.0716,0.0116,0.0168,-0.0164,0.0028,2.148818843036912,4.254375815905188,6.16008301455455,8.350974588587096,4.6833292498289785
1.0,1.0,1.0,-0.0456,0.0144,0.016,-0.0124,-0.0064,0.0036,4.289974955783064,2.541427420342851,4.277544254581288,4.474462905174124,5.444340929696862
1.0,1.0,1.0,-0.038,-0.096,0.0012,0.0172,-0.0208,-0.0044,1.909564326816707,5.023277830055539,3.4933517688093523,5.054830128537678,6.432711216513128
1.0,1.0,1.0,0.0008,-0.0032,0.0016,-0.0052,0.0136,-0.0092,5.838315963054553,6.606159280764558,2.8511938255658267,8.472764184154544,5.828482874161849
1.0,1.0,1.0,0.0032,0.0392,-0.0224,-0.0008,0.0292,0.0132,3.4319231231300993,3.83402694114639,5.2319066713075575,6.124280615780319,3.2751781407187686
1.0,1.0,1.0,-0.0128,0.0012,0.0012,0.0056,0.0064,0.0024,5.628763316173476,3.415815040164936,0.8359618804792293,4.226642625419754,5.251313693123055
1.0,1.0,1.0,0.0192,-0.0708,-0.0084,0.0148,0.0524,-0.0136,1.046332795202805,4.803606568017616,3.4969411562096173,3.6679511595075533,5.731628825374416
1.0,1.0,1.0,-0.268,-0.0188,0.034,-0.4084,-0.0152,0.014,4.42967342914767,-0.37411568307278875,5.199422847597858,4.935171419574768,4.8295001235346575
1.0,1.0,1.0,-0.428,-0.0488,0.0696,0.0028,0.0756,0.0096,0.518822755376203,-0.003930109087739719,4.6914659413642195,1.8471013814332689,2.2458832643422006
1.0,1.0,1.0,0.0052,-0.0816,0.0332,0.0,-0.0084,0.0244,2.7993733623274393,6.402256331750974,5.379766111036147,6.2268782906699025,6.303309365491541
1.0,1.0,1.0,0.13,0.156,0.0332,-0.0052,0.0312,0.002,1.9622489914239414,2.3263782887315614,7.635452999743577,7.331805206619617,1.362606826892776
1.0,1.0,1.0,-0.0208,0.0384,-0.0168,-0.004,0.0072,-0.0032,3.0447017091991384,2.815745277434017,6.5429064156637775,3.0410230423606492,3.1022830524859697
1.0,1.0,1.0,0.0084,0.046,-0.0328,-0.0008,-0.0192,0.0192,3.5828078050138794,5.009405840349499,5.635787688265479,5.101992219402247,3.2833437176967797
1.0,1.0,1.0,0.0424,0.0508,0.0508,0.1196,-0.0512,-0.0148,1.9479234650502444,0.907411241585955,1.5996202739182763,3.1603819302037346,4.423789526565509
1.0,1.0,1.0,0.0788,0.0004,0.0088,0.128,-0.0124,-0.0084,4.126730379977259,0.7575035063682485,3.3716311707908355,8.055464432460338,4.9843578019410835
1.0,1.0,1.0,-0.0052,0.3584,0.0076,-0.0196,0.0136,0.002,0.7509859216523513,6.028847557703164,7.836610034622549,9.491783061274177,6.544298145842177
1.0,1.0,1.0,-0.0328,-0.0076,0.0068,0.0036,-0.0272,0.0252,3.8796150328765107,3.8161078720077493,3.3644161260176517,5.91128552622117,5.74219804004599
1.0,1.0,1.0,-0.022,-0.0104,-0.0028,-0.0232,0.0352,-0.0224,1.9336131812402677,2.7908233999253556,3.736263598010548,5.469842791464014,3.7213973599333694
1.0,1.0,1.0,-0.0004,-0.0436,-0.0168,0.0124,0.1188,0.0096,0.2469696570929334,3.5768929295715455,4.772696312975208,3.8637740664377738,4.233863852328069
1.0,1.0,1.0,-0.0024,0.0084,-0.0044,0.0152,-0.0176,-0.012,4.364644281846119,5.509759656261931,6.5711982334422565,8.028699455450255,5.551830354168756
1.0,1.0,1.0,-0.0064,0.0204,0.0164,0.018,0.028,-0.0156,4.266019722614365,2.7586953051897347,9.305263343308088,4.160763511011964,3.1435333599102417
1.0,1.0,1.0,0.0376,0.0288,0.0096,-0.0392,0.0032,-0.0168,4.28931941351437,1.9688005167523484,4.231171647949996,1.3534840780734787,4.465734449068315
1.0,1.0,1.0,-0.0316,-0.0308,0.008,0.0132,-0.0012,0.0048,4.2234274191414425,2.8203397674098323,3.0523274260571385,4.051450230767387,5.311970515679406
1.0,1.0,1.0,0.0128,0.0044,0.0092,0.0052,0.014,-0.0224,5.195292914875124,5.237102027973843,5.829776036196629,7.518482826732139,0.30404667314806133
1.0,1.0,1.0,0.0464,0.0224,-0.0072,-0.0124,0.0028,0.0008,3.9279046616355062,2.627432055313401,1.991112734573044,2.6096614134978187,5.617959368286721
1.0,1.0,1.0,-0.0864,-0.0364,0.0156,-0.0364,0.0016,0.0172,3.385728219800392,1.8267631421129824,6.612166637090214,5.792553217933566,5.064101420585034
1.0,1.0,1.0,-0.0172,0.0092,-0.0072,0.0272,-0.0056,-0.004,2.9462236619317803,2.019138334068063,6.347196584354454,3.422789826824098,4.040626091803141
1.0,1.0,1.0,0.0256,0.0104,0.0112,-0.0452,0.0152,-0.0092,4.083539827320729,2.1010077600830677,7.542624004941442,6.089667761812106,3.2917410822408093
1.0,1.0,1.0,0.022,-0.0132,0.0048,-0.0128,0.2852,-0.0196,0.5894994190079643,3.5076295943420632,3.5792805531846024,0.3260468282102327,4.850409247568124
1.0,1.0,1.0,-0.0372,0.1116,0.0008,0.0032,-0.0024,-0.0032,1.7689758438124983,2.810057547350759,8.569038006958527,6.73929059652707,5.523754458440803
1.0,1.0,1.0,-0.0288,-0.0256,0.0272,-0.0128,0.0016,0.0112,3.3525937400611237,2.711093652752494,4.808701939179902,6.8841866875552435,5.352298739258923
1.0,1.0,1.0,-0.1604,-0.0068,0.0112,-0.1588,0.0112,0.0004,4.70807950984834,0.8868591260924181,6.060399205166846,5.118011927202607,4.780404001303186
1.0,1.0,1.0,0.0084,0.03,-0.0264,-0.008,-0.0092,-0.0052,2.8147265492870255,8.419091855555042,1.3653968243017762,4.836960181047041,0.9852654252533464
1.0,1.0,1.0,0.13,0.0012,0.0056,-0.074,-0.0596,0.02,3.395609921887493,1.4219393617884837,2.437889427656409,7.182384758061074,6.8419666233537
1.0,1.0,1.0,-0.004,-0.0024,-0.016,0.0064,0.7828,0.0188,0.05181689286463964,3.58776683333737,3.6779473163701253,3.522954329248501,4.712225183446663
1.0,1.0,1.0,0.0712,-0.8356,-0.0596,-0.0256,0.3876,-0.0188,-0.543761387812637,2.09404712177312,3.4771550532023703,1.6426733246655973,7.580333398216425
1.0,1.0,1.0,0.0012,-0.0284,0.0048,0.018,0.0256,-0.0076,6.484146458158146,5.3641359516034175,4.040558096404818,6.874969115671848,4.513481644638968
1.0,1.0,1.0,-0.066,0.0188,-0.012,0.0152,-0.0016,0.0056,5.080067887080711,3.1718668416716427,2.6203858536630613,5.179205894494565,5.816317352812694
1.0,1.0,1.0,-0.0316,0.0092,0.0088,0.0052,-0.032,-0.0076,3.155635736851663,4.3498740520686905,2.640060791097272,5.455823935064459,4.7998010864883005
1.0,1.0,1.0,0.0904,0.0088,0.0488,-0.9792,0.0184,-0.016,4.106664258929634,-0.006535699840846121,1.8910055611556316,1.8302957421386497,4.190493037260209
1.0,1.0,1.0,0.018,-0.0012,-0.012,-0.0108,0.0116,-0.0056,5.460460083568039,4.604905094035417,4.395919827961536,2.9234270724309392,4.4385102747263945
1.0,1.0,1.0,0.0756,0.3584,0.0524,0.0064,0.0548,0.006,-0.14471880049576535,2.218955136810299,8.13491668108275,5.866838131231033,2.2177703084996963
1.0,1.0,1.0,0.0236,0.006,0.0256,-0.0028,0.0128,0.0164,5.53572959544044,5.286430315368227,3.4479096778155256,6.581734688147751,6.6204369104437735
