0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.544,0.282,0.162,-0.454,-0.13,0.06,-0.978,-0.216,0.206,-0.696,-0.15,0.082,0.24,0.082,0.018,0.92,0.058,0.05,0.822,0.016,0.03,-0.004,-0.002,-0.006,-0.864,0.018,-0.03,2.7932299010941533,-1.683501607276884,5.868435308477079,5.662801339079499,0.0
1.0,1.0,1.0,0.438,0.528,0.254,0.06,0.076,0.024,-0.042,-0.116,-0.014,-0.104,-0.086,-0.01,-0.084,-0.15,0.054,0.032,-0.062,-0.014,0.062,-0.006,0.024,0.05,0.094,-0.004,-0.004,-0.024,0.036,2.4750068508250633,4.4427756560538985,4.03117744467785,3.613952805638447,0.0
1.0,1.0,1.0,0.394,0.598,0.236,0.16,0.118,0.01,0.062,-0.098,-0.008,0.006,-0.23,0.024,-0.036,-0.234,0.022,0.024,-0.106,0.022,0.04,0.024,0.016,-0.012,0.014,0.006,-0.004,0.038,0.054,1.821971841000398,4.635520311654593,3.599957708649165,2.2852414723909393,0.0
1.0,1.0,1.0,0.472,0.714,0.318,-0.188,0.366,-0.03,-0.292,0.04,0.004,-0.244,-0.198,0.09,-0.024,-0.344,0.012,0.09,-0.386,-0.02,0.026,-0.334,0.02,0.046,-0.176,-0.014,-0.026,-0.024,-0.062,0.9808123297553812,1.9730509768902784,2.8793835258076457,5.151044544587023,0.0
1.0,1.0,1.0,0.88,0.582,0.522,0.598,0.256,0.122,0.266,0.002,-0.028,0.034,-0.15,-0.012,-0.218,-0.118,0.044,-0.47,-0.166,0.1,-0.478,-0.128,0.062,-0.444,-0.082,0.082,-0.332,-0.036,0.0,1.9111883899297977,0.5496505694658622,2.922384783217018,2.257083531983548,0.0
1.0,1.0,1.0,0.318,0.484,0.15,0.034,-0.242,0.012,-0.09,-0.584,0.106,-0.012,-0.384,0.024,-0.012,0.048,-0.028,0.02,0.366,-0.018,0.02,0.292,0.004,0.014,0.06,0.018,0.022,-0.102,0.028,0.9427099789824702,4.839791724110561,5.491015838123258,3.7109098502333007,0.0
1.0,1.0,1.0,0.316,0.28,0.088,-0.01,-0.044,0.002,-0.024,-0.164,-0.044,-0.036,-0.07,-0.01,-0.052,0.02,0.016,-0.076,0.05,0.05,-0.01,0.03,-0.064,0.0,0.028,-0.048,-0.016,0.014,0.002,4.010968350415835,4.986432756105269,5.5609147605025955,4.257255747484914,0.0
1.0,1.0,1.0,0.36,0.166,0.05,-0.028,-0.316,0.016,-0.098,-0.154,-0.036,-0.08,0.058,-0.006,-0.012,0.082,0.002,0.028,0.04,0.02,0.008,-0.068,-0.032,-0.054,-0.02,0.034,0.022,-0.022,-0.008,3.1904243678820947,4.318360838606649,7.410150884994659,4.518114269606728,0.0
1.0,1.0,1.0,0.406,0.512,0.214,0.0,-0.02,0.004,-0.132,-0.206,0.038,-0.078,-0.224,0.026,0.0,-0.03,-0.022,0.006,0.016,-0.022,0.01,0.046,0.048,0.004,0.05,0.002,0.012,0.04,0.028,2.082875570295997,3.4650107049791847,4.568807490385713,4.402870118380444,0.0
1.0,1.0,1.0,0.202,0.322,0.036,-0.212,-0.186,0.054,-0.092,-0.226,0.026,-0.034,-0.152,0.046,0.018,0.084,0.022,0.066,0.1,0.002,-0.056,0.034,-0.114,-0.05,-0.024,0.01,0.016,0.006,-0.026,2.7686842104305174,3.4425985857420205,6.046650379141586,6.746758486964714,0.0
